building_id,neural1,neural2,neural3
308285,0.012458557,0.91955847,0.067983
896704,0.049700115,0.4334799,0.51682
994609,0.008726347,0.82313466,0.16813898
993737,0.06300214,0.67196065,0.26503724
419328,0.15499738,0.79074806,0.054254595
77549,0.010183216,0.7532343,0.23658253
796048,0.020423472,0.8503434,0.12923314
761646,0.0058548995,0.64380044,0.35034472
614156,0.001228454,0.43004468,0.5687269
1011035,0.015005268,0.5105975,0.47439718
873497,0.0035318842,0.5637789,0.43268922
865620,0.003899571,0.57003534,0.42606506
353974,0.0025314982,0.7778832,0.21958533
819371,0.0062907124,0.8044448,0.18926449
658246,0.005585414,0.17316405,0.82125056
526174,0.63207024,0.35596967,0.011960059
257204,0.0170137,0.71233726,0.27064908
23105,0.11610898,0.6758948,0.20799623
642539,0.01135339,0.22562875,0.7630179
274668,0.0077032186,0.55978465,0.43251213
122591,0.024241578,0.84753156,0.12822683
584832,0.00058273587,0.059369415,0.94004786
546096,0.48434347,0.44534445,0.07031205
859409,0.46632975,0.47375953,0.05991065
834717,0.6459003,0.34746364,0.0066360966
426545,0.0053688176,0.6635823,0.33104888
834149,0.0004732646,0.046560273,0.95296645
138615,0.02269384,0.7739985,0.20330767
980764,0.014952307,0.8965757,0.08847193
1018936,0.8347284,0.15114945,0.014122169
797878,0.013682197,0.9085886,0.07772917
747634,0.28819636,0.69895,0.01285366
243480,0.012709926,0.8979494,0.089340635
428505,0.0770663,0.83331484,0.08961883
704166,0.16104561,0.6282044,0.21074995
1050708,0.0017919088,0.21406183,0.7841462
84027,0.0010317679,0.07411013,0.9248581
709946,0.058850322,0.81727326,0.12387638
187912,0.1353635,0.6377963,0.2268402
769617,0.012933236,0.73975444,0.24731235
56270,0.09300214,0.62515885,0.28183898
64683,0.22911981,0.6143581,0.15652213
873194,0.6127527,0.3723432,0.014904104
893941,0.1064989,0.8715019,0.021999199
111899,0.023219379,0.77640283,0.20037778
848877,0.0063525224,0.5859165,0.40773088
80396,0.00044550834,0.044092398,0.95546204
155541,0.00081480964,0.067329384,0.9318558
970135,0.0032386237,0.7861568,0.21060467
847473,0.01457994,0.9302516,0.055168368
303386,0.0024380584,0.5800279,0.41753408
627657,0.0022096618,0.46805903,0.5297313
50102,0.0055649434,0.54026324,0.45417184
326933,0.023559805,0.79574317,0.18069702
527177,0.034615852,0.7940534,0.17133069
214403,0.008073159,0.20956251,0.7823643
585031,0.0031383075,0.45602924,0.54083246
96699,0.01936827,0.76712763,0.21350406
1045050,0.5153157,0.45104748,0.033636857
721515,0.025059171,0.83219516,0.14274564
705299,0.0093222605,0.83743274,0.153245
109982,0.6198921,0.37422115,0.0058867233
436332,0.4779215,0.39103764,0.13104092
13595,0.0044457708,0.6065992,0.3889551
919054,0.03641919,0.68472964,0.2788511
5759,0.0027543819,0.58262074,0.41462484
667670,0.010440625,0.4432757,0.54628366
95401,0.40156284,0.5026689,0.095768206
344603,0.0019221728,0.3650214,0.63305646
62866,0.0049782647,0.8082217,0.18680003
939370,0.03514305,0.6208099,0.34404704
910579,0.0309852,0.80544585,0.16356894
120763,0.112144955,0.64531827,0.2425368
369945,0.00023448069,0.035159726,0.96460587
351131,0.018665893,0.8139064,0.16742772
782696,0.4880334,0.39454454,0.117422014
842262,0.0041459487,0.7732445,0.22260953
428115,0.02296721,0.45994717,0.5170856
1051364,0.012488032,0.7950271,0.19248487
176469,0.0046311007,0.67595834,0.31941053
211011,0.029341001,0.90318704,0.067471944
470328,0.061888818,0.8519816,0.0861296
156750,0.1515256,0.68975174,0.15872265
316864,0.086617924,0.8348437,0.078538425
309133,0.008418751,0.55121136,0.4403699
435157,0.01652365,0.78706837,0.19640788
186040,0.030664919,0.7881166,0.18121852
339509,0.019092547,0.8642351,0.116672345
385792,0.17123033,0.78773564,0.04103406
387892,0.0076012434,0.642915,0.34948376
748656,0.00033787402,0.046409175,0.953253
328162,0.0006399488,0.086754784,0.9126052
259716,0.00178473,0.65641314,0.34180218
491431,0.019731602,0.8718687,0.10839966
699146,0.12090676,0.6731751,0.20591818
403470,0.0025176369,0.7122422,0.28524023
814507,0.003875608,0.1445807,0.85154366
420206,0.04895332,0.8556617,0.09538493
297480,0.0032904039,0.7041567,0.29255286
948297,0.541014,0.4349094,0.024076527
1052556,0.16346464,0.55381465,0.2827208
668105,0.017362174,0.8777707,0.10486718
509422,0.26531145,0.6706545,0.06403408
191792,0.0047507477,0.19058356,0.80466574
736068,0.5692437,0.30544886,0.12530741
795364,0.002856306,0.64605856,0.3510851
952648,0.011811539,0.7698606,0.21832776
269319,0.40106156,0.43002492,0.16891347
205346,0.022329722,0.7842137,0.19345656
298531,0.15209427,0.5840322,0.26387355
143053,0.057121262,0.4651177,0.477761
429793,0.06716699,0.77871585,0.15411723
630588,0.0031840627,0.3809851,0.61583084
346852,0.43941054,0.498848,0.06174142
545918,0.031529628,0.8514718,0.11699862
846646,0.00018186211,0.031076461,0.96874166
344958,0.004646601,0.7945362,0.20081723
68936,0.039884184,0.60637134,0.35374448
60246,0.67093265,0.26537812,0.063689224
62831,0.007683273,0.31426898,0.6780478
996302,0.04838299,0.8651971,0.086419925
503480,0.37553093,0.59125113,0.033217937
900387,0.025852164,0.6427717,0.33137614
1020720,0.06981956,0.8709578,0.059222717
295805,0.047965404,0.88188404,0.07015055
342486,0.0311388,0.7131256,0.25573558
947107,0.03793153,0.885273,0.076795444
551859,0.019551419,0.8669782,0.11347043
504179,0.01818765,0.5324851,0.44932714
357872,0.037646133,0.86270225,0.099651575
394919,0.012583311,0.7280082,0.25940844
684510,0.339898,0.564258,0.09584405
957238,0.049600128,0.8274625,0.12293729
309299,0.00517164,0.2980883,0.69674003
284383,0.0033594999,0.7829721,0.21366838
220035,0.006323311,0.58885914,0.40481752
458732,0.6119744,0.36657164,0.021453945
507286,0.0022391686,0.49776015,0.5000007
568098,0.007770189,0.77243966,0.21979018
236135,0.0051836628,0.7754064,0.2194099
503833,0.6982777,0.2989999,0.0027224135
68132,0.0035516242,0.58527416,0.41117424
247408,0.39395884,0.5236744,0.082366735
683267,0.019426635,0.87271816,0.10785513
412561,0.084098965,0.6625089,0.25339216
1024052,0.011921273,0.7500859,0.23799288
119729,0.0038422027,0.77768373,0.21847399
672306,0.78066885,0.21852289,0.0008082801
220937,0.0072854846,0.74807304,0.24464151
813622,0.04828792,0.4489873,0.50272477
231473,0.0341144,0.8384347,0.12745096
296585,0.0015781232,0.28507572,0.7133461
365997,0.004991266,0.8001185,0.19489025
154857,0.52370125,0.47094274,0.0053560277
1013617,0.0114870975,0.8615414,0.12697153
57732,0.03642535,0.68871695,0.27485767
844290,0.016204184,0.87523997,0.108555764
449134,0.24179661,0.4881496,0.27005383
251056,0.007287459,0.8288857,0.16382685
972041,0.41601643,0.5433744,0.040609155
635785,0.010159833,0.76320094,0.22663924
581329,0.03233874,0.839839,0.1278223
101914,0.044017907,0.8065601,0.14942206
538993,0.012253233,0.64561474,0.34213197
1030259,0.75441146,0.22497357,0.020614965
617246,0.026183264,0.43877894,0.5350378
335368,0.035238788,0.7883175,0.17644371
319890,0.020420114,0.8452188,0.13436115
533746,0.00023704149,0.036631953,0.963131
594083,0.020953465,0.7967558,0.18229078
596283,0.6641072,0.32843235,0.0074604237
589398,0.00021860338,0.048332874,0.95144856
171988,0.00426133,0.22977528,0.7659634
609242,0.08226638,0.7266942,0.19103944
963535,0.17728053,0.633298,0.18942149
1031197,0.0052373484,0.55983156,0.43493107
265907,0.019517297,0.8703617,0.11012096
505729,0.0017210966,0.5628065,0.43547237
520981,0.0029796066,0.80535364,0.19166668
326762,0.00029023277,0.038278136,0.9614316
747203,0.0017516569,0.49536616,0.5028822
948002,0.0046842797,0.69425666,0.301059
912353,0.003060844,0.5958654,0.4010737
973438,0.9713978,0.026568232,0.002033911
450616,0.0009960652,0.08081868,0.91818523
264188,0.0057445485,0.17946118,0.81479424
298738,0.00081857695,0.2480301,0.7511513
991092,0.020060679,0.741543,0.23839629
375761,0.0041923486,0.82320595,0.17260161
938949,0.2267666,0.50573033,0.26750302
735148,0.4072146,0.51134384,0.081441484
744720,0.015009957,0.27075428,0.7142357
76271,0.07969498,0.83351415,0.08679092
885316,0.08443638,0.657898,0.25766563
246391,0.0426683,0.7796493,0.17768237
206426,0.0035637994,0.16640119,0.83003503
760855,0.022816516,0.86844265,0.10874082
53034,0.002734861,0.49110678,0.50615835
481224,0.0020332024,0.5625471,0.43541965
637674,0.005755168,0.7950559,0.19918889
66095,0.75148845,0.24690689,0.0016046084
329061,0.024948642,0.7752132,0.19983822
1021971,0.002936566,0.7628293,0.23423411
946361,0.005943843,0.7656271,0.22842905
616759,0.12165003,0.76203996,0.116310045
261574,8.593699e-05,0.022909112,0.9770049
1031144,0.019586015,0.7220763,0.25833774
749687,0.00070014445,0.4301252,0.5691747
912744,0.7664773,0.23108743,0.002435215
716467,0.37202072,0.5551804,0.072798915
565570,0.028517753,0.43647173,0.5350106
588967,7.6724624e-05,0.021199428,0.9787239
387404,0.011413836,0.78654474,0.20204143
928584,0.13125208,0.7364325,0.13231538
342628,0.038411394,0.8315148,0.13007386
850195,0.00052396103,0.047388062,0.95208794
969587,0.030471701,0.39898968,0.5705386
969851,0.0022546414,0.5093916,0.48835373
930533,0.95697474,0.0430117,1.3620321e-05
798320,0.0015030742,0.529928,0.4685689
370188,0.00020202092,0.03183403,0.96796393
594194,0.0064686155,0.7521293,0.24140206
103072,0.20601924,0.5798008,0.21417995
334662,0.021523515,0.85628754,0.12218894
453937,0.01813313,0.8316037,0.15026309
771146,0.09732753,0.6636295,0.23904298
63510,0.012672005,0.9058247,0.08150326
974522,0.5657066,0.40800127,0.026292093
632156,0.018364748,0.868221,0.113414235
663816,0.0030401095,0.707673,0.28928688
144062,0.4051401,0.3635851,0.23127474
574885,0.018228779,0.86723256,0.11453867
346686,0.0007249454,0.42814484,0.5711303
705687,0.00030316797,0.33217746,0.6675194
549388,0.71988463,0.27860698,0.0015084306
519167,0.0002367913,0.20413655,0.7956267
787306,0.00023429934,0.19512242,0.8046433
1026286,0.36918136,0.5492587,0.081559904
957886,0.0018341726,0.100692235,0.89747363
681752,0.21180502,0.5059285,0.28226656
969027,0.2423761,0.4570301,0.3005938
987004,0.5400734,0.4203111,0.039615598
447821,0.0010858515,0.11716261,0.8817515
693332,0.016760966,0.7603367,0.22290228
603971,0.005398906,0.6372976,0.35730344
986447,0.06908967,0.7441884,0.18672185
157281,0.0014889844,0.48409414,0.5144169
564131,0.003856126,0.54105335,0.45509055
185790,0.0542497,0.4829131,0.46283722
537334,0.08126843,0.7924217,0.12630983
745377,0.0018065391,0.49578607,0.50240743
360190,0.000458515,0.059147287,0.9403942
1006985,0.14807056,0.66187865,0.19005083
147588,0.036966853,0.74840176,0.21463141
70110,0.040021624,0.67677003,0.28320828
996413,0.014289049,0.88316345,0.1025475
739026,0.051015772,0.67889374,0.2700905
695428,0.0003161373,0.040881712,0.95880216
875205,0.016177587,0.90707767,0.07674472
348909,0.7477229,0.25061065,0.0016664314
1051798,0.00022842019,0.035333488,0.9644381
798307,0.012549367,0.9083097,0.07914096
335387,0.0020018788,0.74197805,0.25602004
201867,0.0041468535,0.7811305,0.21472268
59349,0.00042772377,0.1277809,0.8717913
1006495,0.0040633827,0.6353552,0.36058146
220078,0.07717059,0.8788652,0.04396432
1020718,0.0057861093,0.749795,0.24441881
653839,0.049409192,0.8016591,0.14893173
113675,0.024835195,0.85329807,0.12186674
336024,0.0062931776,0.78582954,0.20787719
126761,0.002843172,0.7372831,0.25987372
170365,0.004419295,0.82991964,0.16566102
414357,0.0013676502,0.09480733,0.90382504
919467,0.0026570503,0.09717046,0.90017253
838865,0.03202445,0.7964108,0.17156468
388811,0.11431265,0.83465225,0.051035136
605220,0.5212991,0.42976034,0.048940565
592574,0.004190587,0.13585542,0.859954
419841,0.027989263,0.89433414,0.077676564
843772,0.0038398453,0.6201616,0.37599856
867037,0.043052122,0.7699122,0.18703572
404735,0.0020021903,0.5995165,0.39848128
544347,0.055609852,0.85813135,0.08625875
284799,0.005653977,0.6553039,0.3390421
855280,0.033623934,0.42471644,0.5416596
1005699,0.0030485294,0.60544336,0.39150816
656160,0.0425581,0.78350747,0.17393437
295145,0.64850825,0.2858894,0.06560238
41591,0.17503479,0.78338444,0.04158076
29203,0.05332268,0.76831913,0.17835823
104908,0.008899084,0.76095945,0.23014142
954803,0.014101174,0.70880586,0.27709305
754395,0.020800445,0.8322837,0.14691588
777549,0.46905842,0.4047797,0.12616184
991813,0.0008699733,0.07199572,0.9271343
621825,0.006946551,0.62598103,0.3670724
717239,0.0015301438,0.08848061,0.9099892
823154,0.03167144,0.43710408,0.5312245
829714,0.013310469,0.9277669,0.05892258
913952,0.003402148,0.70778793,0.2888099
460121,0.003625213,0.63802963,0.35834518
493389,0.00090307364,0.38580978,0.61328715
850471,0.0016196159,0.37758762,0.62079275
354732,0.4372273,0.49266142,0.070111275
975840,0.74767387,0.25040022,0.0019259274
437799,0.070177674,0.6623053,0.26751706
316857,0.00024416484,0.03731291,0.9624429
300553,0.26134154,0.5739688,0.16468969
482764,0.014193844,0.81653565,0.16927053
57915,0.016688215,0.8046938,0.178618
709761,0.0024783853,0.66891533,0.32860634
138600,0.6856597,0.31100163,0.0033386236
44408,0.0070947204,0.7708109,0.22209436
768187,0.0013172837,0.44615683,0.5525259
587909,0.0101517495,0.77069896,0.21914925
576299,0.018101303,0.9088107,0.07308803
113514,0.2269796,0.68072027,0.0923001
792603,0.8531423,0.14653313,0.00032451664
247043,0.0039769746,0.59335834,0.40266463
760703,0.057549603,0.8463153,0.09613508
593647,0.05602331,0.7702425,0.17373416
264445,0.048927497,0.6645083,0.2865642
801856,0.005280605,0.6389789,0.35574046
523444,0.71540034,0.28102893,0.0035707152
151308,0.0025345332,0.8335994,0.1638661
539941,0.29464862,0.6298738,0.0754776
738629,0.019694863,0.8614219,0.11888329
762107,0.0022618342,0.56734324,0.4303949
908791,0.0011153467,0.07055887,0.9283258
897973,0.41244397,0.50897324,0.078582786
539380,0.019125428,0.76046306,0.2204115
960422,0.007285984,0.82415175,0.16856226
923932,0.03926364,0.55729526,0.40344116
123223,0.33401564,0.5428199,0.1231644
179376,0.23124741,0.54117566,0.2275769
186420,0.0149101615,0.88909096,0.09599889
24539,0.019601082,0.4796936,0.50070536
331976,0.0009658059,0.0668383,0.9321959
479167,0.0016621512,0.49215811,0.50617975
66764,0.028252432,0.6188709,0.35287672
846069,0.049164876,0.7036139,0.24722123
686443,0.06889022,0.7335167,0.19759305
843302,0.11093425,0.8216372,0.067428574
730647,0.022867963,0.8565082,0.12062382
355105,0.3038917,0.6201942,0.07591413
391692,0.0071491175,0.68105036,0.3118005
578036,0.00024280058,0.032030612,0.9677266
115096,0.0011704864,0.08261746,0.9162121
879671,0.0074498956,0.17595202,0.8165981
716414,0.0013737006,0.54105294,0.4575734
548661,0.010635963,0.7954646,0.19389945
548251,0.008282318,0.58712316,0.40459454
458355,0.027456682,0.78860444,0.18393888
71206,0.026896762,0.8077336,0.16536963
749296,0.029632818,0.9270444,0.043322865
855610,0.038889132,0.6817038,0.27940705
553427,0.50002056,0.49363407,0.006345349
631994,0.017813567,0.51950145,0.46268496
255360,0.003901388,0.64115065,0.354948
994476,0.012716831,0.92652714,0.06075606
221368,0.002840435,0.7085934,0.2885662
316359,0.069674216,0.8236084,0.1067174
723264,0.04461683,0.59337693,0.36200625
355351,0.65618044,0.33369657,0.010122948
737118,0.06247444,0.8555319,0.08199379
25169,0.04111661,0.67340136,0.28548202
634630,0.0023083268,0.47447664,0.523215
80437,0.000108615604,0.027187914,0.97270346
726327,0.12898518,0.6665657,0.20444916
1027701,0.0036571666,0.61019784,0.38614506
83129,0.003240342,0.5081201,0.4886395
349397,0.003408833,0.13961844,0.85697275
65515,0.003908698,0.7031743,0.29291704
761210,0.50220585,0.47643313,0.021361059
577527,0.85201126,0.1475704,0.00041832167
420006,0.03821485,0.44338486,0.51840025
547223,0.00049800513,0.05121717,0.9482848
538753,0.018753676,0.8383922,0.14285405
434114,0.002389806,0.49409106,0.5035192
132385,0.006323311,0.58885914,0.40481752
18912,0.104571655,0.44182658,0.45360178
841691,0.052077446,0.8569104,0.09101211
167911,0.097443014,0.7220331,0.18052386
788491,0.56678826,0.29177582,0.14143595
554015,0.28478825,0.56526184,0.14994991
250095,0.009027101,0.6788145,0.3121584
787844,0.018195929,0.8706779,0.11112615
303556,0.034172673,0.42510465,0.54072267
306932,0.029846886,0.72752666,0.24262638
90945,0.0045207567,0.7983146,0.19716467
923457,0.00603058,0.76277316,0.2311963
58191,0.024347764,0.7260574,0.24959487
453186,0.0024571142,0.2758708,0.72167206
457842,0.016698416,0.7883232,0.19497839
379889,0.007350717,0.62692,0.36572927
218838,0.88454133,0.115360655,9.793939e-05
732822,0.018130228,0.91387314,0.0679966
414474,0.045545485,0.86542565,0.08902892
426443,0.0071445913,0.7126439,0.28021142
386032,0.0074960086,0.58086556,0.41163844
428637,0.00053043093,0.058766764,0.9407028
814942,0.44863918,0.46988195,0.08147888
48682,0.003508816,0.6879786,0.30851263
797754,0.46578744,0.41025975,0.12395283
937495,0.6928296,0.30362436,0.0035459665
554432,0.004637432,0.8214465,0.17391612
722838,0.004018188,0.5934438,0.402538
560072,0.0018532408,0.416569,0.5815778
159038,0.0072253305,0.75311863,0.23965609
223263,0.0032448051,0.13163216,0.865123
177799,0.016370839,0.7947755,0.18885365
199151,0.0111974515,0.9352868,0.053515784
914288,0.475908,0.5054763,0.018615728
240036,0.016265783,0.5534767,0.43025753
600054,0.0025218937,0.65952843,0.33794972
332007,0.0045582512,0.79679745,0.19864424
411269,0.00020097294,0.032611664,0.9671873
437546,0.0013270836,0.48945323,0.5092197
489522,0.06777767,0.7450203,0.18720211
354982,0.017138645,0.8555413,0.12732007
809596,0.002581421,0.12076902,0.87664956
90935,0.0016755842,0.11788781,0.8804366
390905,0.0077023054,0.77786225,0.2144355
968039,0.12611401,0.8416242,0.032261856
788313,0.0072640004,0.6134021,0.3793339
782726,0.0017335749,0.10808588,0.8901805
976494,0.0029851168,0.6372037,0.35981122
1023226,0.0012923881,0.08282065,0.915887
799716,0.0066175307,0.755775,0.23760755
548984,0.043080788,0.71024984,0.24666938
607604,0.00040810904,0.04824741,0.95134443
827846,0.0010956893,0.42284852,0.5760558
356606,0.00018041671,0.027130865,0.9726888
184137,0.0029830907,0.7039715,0.2930454
509625,0.012108563,0.9168195,0.07107187
270108,0.00574114,0.74682504,0.24743374
679437,0.105283,0.69120216,0.20351483
952239,0.007220209,0.78010213,0.21267775
16908,0.019490933,0.90935075,0.07115827
453541,0.0032446228,0.6057097,0.3910457
445235,0.41210964,0.48205408,0.105836295
362479,0.04704564,0.8736506,0.0793038
517363,0.062161047,0.8679656,0.069873445
254916,0.0022697037,0.290264,0.70746624
1010386,0.0027699014,0.7569089,0.24032123
888919,5.203846e-05,0.017938592,0.9820094
562672,0.580576,0.40491116,0.014512763
5149,0.0007301784,0.07113848,0.92813134
54987,0.004005093,0.5266219,0.46937302
19299,0.0014659052,0.16303822,0.8354958
984973,7.8794255e-05,0.016845372,0.98307586
557066,0.32168454,0.6205343,0.057781164
816242,0.005046686,0.8236388,0.17131448
44139,0.0063235993,0.63225806,0.36141828
119522,0.0016615465,0.53566015,0.4626783
888567,0.0034268198,0.5929196,0.40365356
947956,0.012425999,0.73955196,0.24802205
886903,0.015098095,0.8817852,0.10311674
729921,0.007498714,0.798523,0.19397831
499728,0.0006859784,0.39788625,0.6014278
869595,0.007843834,0.7505397,0.24161647
991454,0.00082292035,0.30474168,0.6944355
610474,0.0004724604,0.30626497,0.69326264
851976,0.0043963995,0.78743243,0.20817122
127022,0.8782089,0.121506564,0.0002844981
638820,0.004731045,0.73593885,0.25933006
825691,0.018489284,0.82765055,0.1538602
312082,0.0024801018,0.23267981,0.76484007
397248,0.0014651393,0.50394106,0.4945938
595696,0.00206031,0.5213865,0.4765532
458772,0.04670616,0.68407536,0.26921856
1040788,0.015802331,0.6124562,0.37174144
889027,0.006029505,0.75601226,0.23795816
12964,0.01931764,0.8287155,0.1519669
189951,0.06300727,0.81680447,0.12018821
800067,0.0586886,0.92325103,0.018060429
379269,0.00021741718,0.07674943,0.9230331
460968,0.0017706323,0.5495864,0.44864297
172777,0.9493869,0.050603237,9.832021e-06
696623,0.070146956,0.6635491,0.26630393
990723,0.019293088,0.28864408,0.6920628
243990,0.0010531913,0.43876916,0.5601777
869692,0.057033204,0.49221689,0.45074984
489158,0.00018876819,0.02931232,0.97049886
977216,0.6817014,0.31125483,0.007043719
174677,0.0016335865,0.094571546,0.9037948
1006237,0.004541557,0.51834863,0.4771098
1003144,0.010680766,0.7349988,0.25432032
274946,0.0046727685,0.49011877,0.5052085
159068,0.026506087,0.42759284,0.54590106
87598,0.003997217,0.72968435,0.26631844
932867,0.9664452,0.033538833,1.6054844e-05
304967,0.013677077,0.8448561,0.14146687
966047,0.0060276007,0.80076945,0.19320293
917398,0.0018878315,0.41529608,0.58281606
523852,0.013944229,0.95043653,0.035619196
368758,0.0041135317,0.79482895,0.20105755
279701,0.14626347,0.7640861,0.089650504
200370,0.004537344,0.47326633,0.5221963
554989,0.009068921,0.7865462,0.20438494
841952,0.015444257,0.8907417,0.093814075
1018881,0.67966133,0.30020508,0.020133521
607086,0.01981964,0.8363909,0.14378934
203724,0.0053889733,0.34917942,0.6454316
368306,0.1254954,0.79987085,0.07463372
138692,0.0012737279,0.16073617,0.8379901
808630,0.12563473,0.6957233,0.17864199
8132,0.0119910985,0.5231938,0.4648151
93223,0.055219047,0.89238006,0.052400902
940248,0.02135758,0.8831993,0.09544312
150608,0.020643342,0.7453289,0.23402773
438403,0.0023806796,0.4959997,0.50161964
150007,0.26119524,0.61991143,0.11889335
487803,0.034382693,0.61939484,0.34622243
257676,0.0027366905,0.11857636,0.8786869
713452,0.05866205,0.870841,0.0704969
924180,0.008188872,0.7685841,0.22322705
963538,0.002600742,0.13564515,0.86175406
284166,0.02532196,0.851504,0.12317401
386841,0.002103991,0.09824288,0.89965314
308317,0.0004970844,0.045225468,0.9542774
31688,0.0030310042,0.6981985,0.29877055
571525,0.7403382,0.23234102,0.027320849
472500,7.6792334e-05,0.020455332,0.9794679
573765,0.0014734212,0.4810964,0.51743025
78425,0.0051999944,0.5714787,0.4233213
103512,0.027127435,0.44431585,0.5285567
334705,0.014007234,0.89733243,0.088660374
617161,0.31481266,0.5362519,0.14893545
1008017,0.010288651,0.9506395,0.039071895
883126,0.0010404568,0.43645036,0.5625092
363527,0.1322643,0.79788774,0.06984801
309995,0.02019802,0.8602331,0.11956884
257842,0.94037306,0.047334082,0.012292956
147900,0.064827725,0.8636528,0.07151945
690029,0.28964308,0.4233726,0.28698435
1013202,0.004644224,0.7828736,0.2124821
759091,0.532793,0.43948954,0.027717486
313575,0.007854515,0.6804009,0.3117446
309787,0.00082083984,0.06695838,0.93222076
521524,0.018584045,0.8701773,0.11123862
865201,0.0023549136,0.5536431,0.4440019
197891,0.004207202,0.7954902,0.20030259
938614,0.093191706,0.78097045,0.12583794
1010857,0.014232205,0.8434627,0.14230497
975746,0.027350072,0.88098633,0.09166359
308200,0.004267005,0.56907266,0.42666033
43203,0.00416985,0.6431237,0.3527064
863943,0.034183905,0.66705596,0.29876006
680696,0.0023388253,0.8419992,0.15566203
451988,0.010494408,0.63838714,0.35111845
124810,0.36341193,0.5385954,0.09799273
547713,0.004447288,0.13496688,0.86058575
887794,0.00053050584,0.04780582,0.9516637
617811,0.022040699,0.9027691,0.075190194
730457,0.0021396736,0.49840316,0.49945712
726030,0.0071054786,0.8361911,0.15670335
1026817,0.007434551,0.7366954,0.25587
601435,0.016872294,0.82702816,0.1560995
983611,0.0043433425,0.6644149,0.33124176
159785,0.018377619,0.7700106,0.21161176
628306,0.017148748,0.89301455,0.089836754
533769,0.0077187857,0.2532679,0.7390133
232946,0.0033372329,0.49262944,0.5040333
1047928,0.13326153,0.7512804,0.11545798
961453,0.008043228,0.65259844,0.33935833
240254,0.021401854,0.83452916,0.14406903
101602,0.0002420307,0.035568144,0.9641899
983846,0.073917836,0.8932565,0.032825727
411283,0.001820137,0.4133036,0.5848763
906946,0.0010280292,0.15521187,0.8437601
253358,0.002528383,0.47326458,0.524207
594843,0.00039226416,0.04830465,0.9513031
42450,0.000790377,0.271777,0.7274326
832453,0.0024192794,0.6123364,0.38524434
72305,0.0039903177,0.81985635,0.17615329
735080,0.0022964308,0.70489466,0.29280892
599344,0.008939187,0.7597396,0.2313213
293804,0.01928477,0.8458028,0.13491239
817526,0.056712795,0.80628526,0.13700199
892252,0.013747631,0.79134905,0.1949033
713040,0.4553841,0.54020447,0.004411497
845123,0.0283286,0.80706596,0.16460548
534284,0.045173865,0.70739174,0.24743445
687038,0.19778466,0.60263103,0.19958432
334387,0.015878007,0.8435769,0.14054516
868022,0.0017919301,0.538448,0.45976007
587787,0.042616546,0.65457916,0.30280432
661052,0.016185796,0.74889916,0.23491506
178796,0.0035637994,0.16640119,0.83003503
101229,0.0014210873,0.089702554,0.90887636
592348,0.40066057,0.44534153,0.15399788
628110,0.0015553486,0.4591061,0.5393386
544305,0.016688988,0.8931987,0.09011232
938090,0.21083567,0.71088415,0.07828019
55787,0.00040395107,0.048217252,0.95137876
554460,0.23895733,0.43683687,0.32420585
886591,0.022350853,0.84279233,0.13485678
1017625,0.074684426,0.86719346,0.05812202
553250,0.001103738,0.10312785,0.8957684
577144,0.0022070142,0.5910951,0.40669793
935579,0.51894706,0.44493112,0.03612178
787373,0.7159316,0.28272945,0.0013389088
247252,9.445122e-05,0.020643065,0.9792625
19283,0.0027370255,0.41651323,0.58074975
696839,0.04526256,0.86033803,0.09439944
772709,0.6843765,0.3096862,0.0059372736
942443,0.0028365056,0.5369005,0.46026298
65076,0.013556714,0.8400158,0.14642742
343347,0.0057301833,0.4820813,0.5121885
701227,0.01658231,0.6109642,0.37245345
610527,0.04042216,0.909307,0.050270855
416403,0.72079366,0.27690196,0.0023043111
295219,0.01279809,0.73857147,0.24863046
627267,0.05734254,0.8478089,0.09484857
599890,0.011696192,0.66120464,0.32709917
256328,0.4797705,0.49170446,0.028525054
908039,0.3433629,0.51223844,0.14439869
679270,0.00011142211,0.024352621,0.9755359
786231,0.0047188303,0.8159152,0.17936599
644617,0.57333916,0.39936367,0.0272971
626573,0.00039266728,0.36122602,0.63838124
867949,0.008827165,0.7807405,0.21043232
995478,0.36300832,0.3678783,0.2691134
574721,0.28120974,0.5857962,0.13299406
161935,0.015750162,0.89519995,0.08904991
539788,0.0029672724,0.6320162,0.36501655
166882,0.41284037,0.5417011,0.045458596
13932,0.0008771997,0.0703155,0.9288073
684119,0.000953026,0.42922944,0.56981754
39940,0.0071038986,0.7621095,0.2307866
718682,0.0029081858,0.42525813,0.57183367
720896,0.0062627313,0.8008124,0.19292477
238113,0.07124733,0.52480096,0.4039517
521021,0.0029487037,0.57722574,0.41982555
471466,0.009205062,0.33155334,0.6592416
393752,0.3352889,0.60759044,0.057120636
670191,0.0002499755,0.040075153,0.95967484
788575,0.014960193,0.765621,0.21941876
897268,0.015774466,0.8914938,0.09273167
197969,0.05036083,0.7731433,0.17649592
524230,0.0019574664,0.1026692,0.89537334
346676,0.16669866,0.80844474,0.024856478
295192,0.029111233,0.82042503,0.15046374
594176,0.032686885,0.79564124,0.17167196
252448,0.0007361307,0.062716044,0.9365478
764795,0.002222473,0.10347824,0.8942993
132444,0.0389924,0.69461787,0.2663898
421600,0.005467957,0.8120586,0.1824734
685374,0.36057615,0.4747829,0.16464095
498466,0.013981945,0.8307209,0.15529718
33153,0.018108703,0.36415836,0.61773294
223614,0.006658216,0.74918187,0.24415997
