,xgb1,xgb2,xgb3
16171,0.0032718836,0.74719346,0.24953467
16172,0.0291846,0.89683527,0.07398009
16173,0.40149173,0.5756214,0.022886826
16174,0.14209776,0.78659946,0.0713028
16175,0.009242317,0.64929575,0.34146196
16176,0.10150404,0.78595227,0.11254362
16177,9.664711e-05,0.5892722,0.41063118
16178,0.005674052,0.56279343,0.43153253
16179,0.00049985736,0.39149562,0.6080045
16180,0.7063926,0.291027,0.0025803845
16181,0.036180608,0.6626726,0.3011468
16182,0.48173523,0.5174195,0.000845233
16183,0.0065551647,0.9847801,0.008664722
16184,0.017887253,0.873653,0.10845977
16185,0.0045116516,0.8429607,0.15252763
16186,0.00041543005,0.31970206,0.6798825
16187,0.0025883939,0.9253965,0.0720151
16188,0.00036331124,0.03293629,0.9667004
16189,0.0015022503,0.8936487,0.104849026
16190,0.0029356768,0.057101924,0.9399624
16191,0.024780512,0.4713427,0.5038768
16192,0.00169943,0.14172426,0.8565763
16193,0.0011019562,0.5480103,0.45088777
16194,0.00071411056,0.5536561,0.4456298
16195,0.0004639523,0.80671513,0.1928209
16196,0.00413976,0.92010283,0.07575739
16197,0.00018703353,0.038696222,0.9611168
16198,0.0008330691,0.3104042,0.6887627
16199,0.002016631,0.661447,0.33653635
16200,0.0005688666,0.1664227,0.8330084
16201,0.020783113,0.6726064,0.30661044
16202,0.05824811,0.66897196,0.27277997
16203,0.00049914076,0.8167435,0.18275736
16204,0.0012155127,0.63623273,0.36255178
16205,0.24271223,0.6043056,0.15298218
16206,0.06387009,0.6797414,0.25638857
16207,0.0011283285,0.7735551,0.2253166
16208,0.00031955636,0.054058682,0.9456218
16209,0.0018952391,0.893025,0.10507973
16210,0.00026077937,0.050318092,0.94942117
16211,0.2897205,0.6488771,0.06140243
16212,0.15791222,0.78735733,0.05473049
16213,0.004032772,0.86632425,0.12964296
16214,0.0015056148,0.93233967,0.066154726
16215,0.0056823543,0.76623243,0.22808522
16216,0.004817074,0.62372893,0.37145397
16217,0.010367039,0.43802994,0.551603
16218,0.010640483,0.81875,0.17060947
16219,0.00028206484,0.86588156,0.13383636
16220,0.029794818,0.91340405,0.05680111
16221,0.0012478405,0.7564614,0.2422908
16222,0.002453145,0.095338956,0.9022079
16223,0.0047281208,0.7857048,0.20956707
16224,0.0006815346,0.80794775,0.19137073
16225,0.08707663,0.55794156,0.3549818
16226,0.001514981,0.12519242,0.8732926
16227,0.023397766,0.27887058,0.6977317
16228,0.011709644,0.75416064,0.2341297
16229,0.013145739,0.8784784,0.108375855
16230,0.02407403,0.9365631,0.03936295
16231,0.15038946,0.65096974,0.1986408
16232,0.053507652,0.92193943,0.02455295
16233,0.0076644053,0.8627236,0.12961209
16234,2.4602256e-05,0.025975278,0.9740001
16235,0.0022218795,0.83750725,0.16027088
16236,0.010636581,0.6360746,0.35328877
16237,0.010956396,0.9061667,0.08287686
16238,0.004590069,0.8612793,0.1341306
16239,0.23248248,0.6737061,0.093811385
16240,0.74159443,0.24197106,0.016434478
16241,0.007401107,0.69231874,0.30028015
16242,0.0014539207,0.1934766,0.80506945
16243,0.26580358,0.695727,0.03846945
16244,0.0019463768,0.10003601,0.89801764
16245,0.49976522,0.49501532,0.005219434
16246,0.59858054,0.3375594,0.06386005
16247,0.00075330335,0.24136215,0.75788456
16248,0.03533101,0.7720677,0.19260123
16249,0.00050344004,0.11343096,0.8860656
16250,0.018538957,0.8966706,0.08479046
16251,0.5576321,0.43826786,0.0041000443
16252,0.027701328,0.6369799,0.33531877
16253,0.007006644,0.8363317,0.1566616
16254,0.54400516,0.44211972,0.013875149
16255,0.15342718,0.80984104,0.036731824
16256,0.045321826,0.83867997,0.11599823
16257,0.00045464473,0.666246,0.33329934
16258,0.010140521,0.93051946,0.059339978
16259,0.00017544563,0.11449399,0.88533056
16260,0.003262587,0.096934676,0.89980274
16261,0.016109265,0.8264428,0.15744793
16262,0.00012981084,0.04601365,0.9538565
16263,0.0070233713,0.83293635,0.1600402
16264,0.44075942,0.5394023,0.019838277
16265,0.8182769,0.18098977,0.00073338527
16266,0.011664108,0.8254635,0.16287242
16267,0.004160143,0.5538255,0.44201437
16268,0.0010781732,0.58075345,0.41816837
16269,0.0019036615,0.43363464,0.5644617
16270,0.5512373,0.41093618,0.037826497
16271,0.0019099903,0.594568,0.40352198
16272,0.0012422528,0.12306748,0.8756902
16273,0.0024386442,0.76810396,0.22945736
16274,0.014649301,0.8531097,0.13224101
16275,0.0010214868,0.27372134,0.72525716
16276,0.0047454857,0.58414304,0.41111147
16277,0.00017275858,0.0074372375,0.99239
16278,0.75068367,0.24771547,0.0016008788
16279,0.0020934278,0.78468263,0.21322396
16280,0.2974448,0.53994673,0.16260846
16281,6.917348e-05,0.0054850983,0.9944457
16282,0.15920046,0.8304068,0.010392758
16283,0.000965041,0.62784594,0.37118903
16284,0.025562393,0.80795157,0.16648604
16285,0.00030719588,0.40062985,0.5990629
16286,0.012973442,0.95124704,0.03577957
16287,0.0027375475,0.6909401,0.3063224
16288,0.0009137351,0.20143862,0.7976476
16289,0.0027452386,0.93693733,0.060317434
16290,0.0347462,0.9055552,0.05969854
16291,0.9391746,0.052389845,0.008435519
16292,0.025340157,0.6276702,0.3469896
16293,0.00033253332,0.9052751,0.094392344
16294,0.008418227,0.67098707,0.32059467
16295,0.94641095,0.053254087,0.0003350269
16296,0.00047246143,0.03465724,0.9648703
16297,0.0064586448,0.7351962,0.2583452
16298,0.0055379574,0.82334924,0.1711128
16299,0.011497963,0.5325113,0.45599073
16300,0.028343827,0.026835704,0.9448204
16301,0.045274515,0.94341433,0.01131115
16302,0.019844476,0.6213197,0.35883582
16303,0.023017956,0.8801535,0.09682854
16304,0.0007201359,0.5691339,0.43014598
16305,0.0062371786,0.57087564,0.42288715
16306,0.011024896,0.9220901,0.06688492
16307,0.003827675,0.94047594,0.055696424
16308,0.043100003,0.66925675,0.28764322
16309,0.00049395487,0.5745359,0.42497015
16310,0.0006129252,0.28155622,0.71783084
16311,0.0023622438,0.84139574,0.15624198
16312,0.05585988,0.9127393,0.03140079
16313,0.000360339,0.4246588,0.5749808
16314,0.07562476,0.87147725,0.052898005
16315,0.023322068,0.92461944,0.052058514
16316,0.0028107008,0.4965351,0.50065416
16317,0.03546716,0.64533395,0.3191989
16318,0.009563661,0.90037155,0.090064764
16319,0.0110422615,0.30753252,0.6814252
16320,0.0023507967,0.05891287,0.9387363
16321,0.020070342,0.88566625,0.09426349
16322,0.01755421,0.29557255,0.6868732
16323,0.041913502,0.2833005,0.674786
16324,0.00032792118,0.031066101,0.96860594
16325,0.38349414,0.6103656,0.006140198
16326,0.0021881105,0.69668245,0.3011294
16327,0.5257973,0.4724663,0.001736376
16328,0.872677,0.12625581,0.0010671455
16329,0.0048524006,0.8548187,0.14032887
16330,5.817364e-05,0.031225342,0.96871644
16331,0.0013106862,0.8093381,0.1893512
16332,0.001319345,0.18366054,0.8150201
16333,0.70908487,0.2745455,0.016369637
16334,0.004924656,0.71648335,0.278592
16335,0.06099612,0.84633416,0.09266971
16336,0.0027201092,0.109135225,0.8881447
16337,0.01040669,0.44423383,0.5453595
16338,0.11861617,0.72577053,0.15561336
16339,0.009926532,0.6498225,0.34025097
16340,0.0038826938,0.7765955,0.2195218
16341,0.0006303046,0.006533496,0.9928362
16342,0.0007548654,0.64669275,0.3525524
16343,0.04281534,0.7994638,0.15772091
16344,0.0010406713,0.8438,0.15515935
16345,0.008158306,0.85444266,0.13739902
16346,0.0046308083,0.537806,0.45756316
16347,0.013104414,0.90018356,0.086712025
16348,0.00407937,0.92657226,0.06934841
16349,8.510433e-05,0.3734012,0.6265137
16350,0.915928,0.06662896,0.01744308
16351,0.35976312,0.5412753,0.09896155
16352,0.009444972,0.91207707,0.078478
16353,0.014829531,0.9370492,0.048121225
16354,0.00057382515,0.17620353,0.82322264
16355,0.050721105,0.9332474,0.016031481
16356,0.5135467,0.4812378,0.005215483
16357,0.011705207,0.6857814,0.30251333
16358,0.3168986,0.5827221,0.100379236
16359,0.7235999,0.27134964,0.0050504357
16360,0.000986855,0.8711462,0.12786697
16361,0.00063627516,0.22934438,0.77001935
16362,0.007380376,0.19886072,0.79375887
16363,0.00071095343,0.8949204,0.10436866
16364,0.00019446135,0.022259016,0.9775465
16365,0.5413795,0.43543914,0.023181401
16366,0.0023816342,0.59325624,0.4043621
16367,0.0039748927,0.8301717,0.16585341
16368,0.011220047,0.54638827,0.44239166
16369,0.0002812872,0.95889443,0.04082432
16370,0.0013570392,0.45467865,0.5439643
16371,9.7930904e-05,0.08568992,0.91421217
16372,0.008202651,0.71135396,0.28044343
16373,0.15599877,0.7954004,0.04860087
16374,0.04168367,0.82303023,0.13528614
16375,0.0004129043,0.32946503,0.670122
16376,0.28632623,0.65239185,0.06128191
16377,0.028829152,0.82774997,0.14342082
16378,0.017140053,0.91646904,0.06639085
16379,0.000306181,0.13003384,0.86965996
16380,0.002358182,0.6751381,0.32250375
16381,0.024756884,0.62302136,0.35222173
16382,0.012805638,0.85570747,0.13148686
16383,0.026158268,0.44170794,0.53213376
16384,0.3867445,0.60080934,0.01244619
16385,0.7310973,0.26341462,0.0054881233
16386,0.370251,0.5630391,0.06670986
16387,0.079325624,0.90921634,0.011458067
16388,0.00015485077,0.16562383,0.8342213
16389,0.0022303064,0.06198484,0.9357848
16390,0.45683292,0.49322546,0.04994158
16391,0.0018310918,0.6845473,0.3136216
16392,0.91601,0.07679042,0.007199563
16393,0.0047528595,0.853082,0.14216515
16394,0.32415712,0.5998865,0.07595638
16395,0.02102916,0.80981445,0.16915637
16396,0.1019924,0.7510836,0.14692396
16397,0.028886179,0.7786115,0.19250236
16398,0.0559184,0.47805646,0.46602517
16399,0.0018487029,0.19336677,0.80478454
16400,0.00021299503,0.005403503,0.99438345
16401,0.0006267961,0.893253,0.106120184
16402,0.07464692,0.39170247,0.5336506
16403,0.0033749568,0.6115252,0.38509986
16404,0.59116083,0.40018997,0.008649196
16405,0.0020421275,0.39902747,0.5989304
16406,0.012154861,0.8999069,0.08793823
16407,0.0067071947,0.5583512,0.4349416
16408,0.0012400403,0.4502735,0.5484864
16409,0.013386447,0.59879863,0.38781494
16410,0.025948072,0.78136617,0.19268581
16411,0.014530649,0.67973983,0.3057295
16412,0.48516992,0.42775905,0.08707106
16413,0.0011799618,0.60933685,0.38948318
16414,0.0050863647,0.06424839,0.93066525
16415,0.88757396,0.11120543,0.0012206371
16416,0.1073359,0.88762724,0.0050368616
16417,0.00013189872,0.08196689,0.91790116
16418,0.0020070889,0.28120843,0.71678454
16419,0.0029745384,0.6355193,0.3615061
16420,0.013852288,0.8974254,0.088722244
16421,0.00081681897,0.49077868,0.5084045
16422,0.58836246,0.3816044,0.030033207
16423,0.55674654,0.43985036,0.0034031477
16424,0.007532115,0.88254863,0.10991922
16425,0.00035165573,0.031374034,0.96827435
16426,0.028970871,0.94128144,0.029747719
16427,0.010216387,0.072966546,0.916817
16428,0.0116769625,0.27747658,0.7108464
16429,0.0017065027,0.47544086,0.5228526
16430,0.035100657,0.75237864,0.21252073
16431,0.0004400813,0.21936761,0.7801923
16432,0.0009284688,0.7371744,0.26189718
16433,0.003943812,0.4847168,0.5113394
16434,0.0035766382,0.88786143,0.10856192
16435,0.0054077213,0.5662849,0.4283074
16436,0.0055719493,0.38970768,0.6047204
16437,0.0028639052,0.11331543,0.88382065
16438,0.15252124,0.83726746,0.010211252
16439,0.00018045347,0.18332072,0.8164989
16440,0.0053975875,0.7926483,0.20195417
16441,0.005054678,0.7150902,0.2798551
16442,0.0005265844,0.6541832,0.34529027
16443,0.0005729999,0.8284011,0.17102598
16444,0.14566486,0.79478526,0.05954986
16445,0.008798803,0.63337916,0.35782203
16446,0.03201853,0.939062,0.028919414
16447,0.00034696388,0.8761235,0.12352952
16448,0.0012779814,0.06473469,0.9339873
16449,0.00037320424,0.30629423,0.6933325
16450,0.00389855,0.9739319,0.022169545
16451,0.0014757205,0.04376264,0.9547616
16452,0.0009918566,0.036431983,0.9625762
16453,0.0010287195,0.2397495,0.7592218
16454,0.004835005,0.94479245,0.050372545
16455,0.3671245,0.4657597,0.16711581
16456,0.027237538,0.80803007,0.16473235
16457,0.00074323936,0.8190762,0.18018061
16458,0.002210154,0.77140886,0.22638097
16459,0.07451773,0.6795415,0.24594076
16460,0.002899046,0.14737876,0.8497222
16461,0.03791202,0.80132216,0.1607658
16462,0.0017812231,0.03233201,0.9658868
16463,0.14848334,0.5025807,0.34893596
16464,0.0045183143,0.9656506,0.029831022
16465,0.027361635,0.92397434,0.04866398
16466,0.0077493056,0.7374049,0.25484586
16467,0.029673377,0.9371936,0.033132985
16468,0.0031391487,0.94750345,0.04935741
16469,0.84008247,0.15767513,0.0022424534
16470,0.2926808,0.50213414,0.20518507
16471,0.0014288399,0.4160427,0.58252853
16472,0.41493678,0.5808926,0.0041706287
16473,0.0024225821,0.7906241,0.20695327
16474,0.026789272,0.9218213,0.051389433
16475,0.0033437547,0.42132568,0.57533056
16476,0.0004106111,0.9088984,0.09069099
16477,0.29924673,0.6377579,0.06299538
16478,0.0016180142,0.5419594,0.45642257
16479,0.011997885,0.83640844,0.1515937
16480,0.002950534,0.73284596,0.2642035
16481,0.0030960217,0.6837043,0.3131997
16482,0.8129532,0.18444331,0.0026034652
16483,0.012058554,0.36911237,0.6188291
16484,0.26902384,0.69626516,0.034711033
16485,0.00039251434,0.83801305,0.16159439
16486,0.00671882,0.4959063,0.49737486
16487,0.08263575,0.894303,0.023061253
16488,0.0039591393,0.55282664,0.44321424
16489,0.8114126,0.18808849,0.0004989556
16490,0.5822802,0.38352606,0.034193683
16491,0.33403572,0.5953882,0.07057611
16492,0.12094836,0.81340474,0.065646894
16493,0.003804635,0.94669336,0.049502037
16494,0.0030709677,0.8496144,0.14731462
16495,0.0012158272,0.8456353,0.15314887
16496,0.023189416,0.93369615,0.04311443
16497,0.011840691,0.90429634,0.083863
16498,0.10251224,0.88120544,0.016282344
16499,0.00034375305,0.009059917,0.9905963
16500,0.007595825,0.9225931,0.06981106
16501,0.002999312,0.7984855,0.19851519
16502,0.8643357,0.13474958,0.00091470557
16503,0.54759943,0.415556,0.036844604
16504,0.036196325,0.81589365,0.14790998
16505,0.00044892597,0.40963942,0.58991164
16506,0.006097708,0.9024187,0.091483586
16507,0.000515775,0.12426769,0.8752165
16508,0.16382861,0.7818916,0.0542798
16509,0.0034241609,0.93206084,0.06451497
16510,0.35708886,0.5580899,0.08482117
16511,0.02390613,0.8331115,0.14298233
16512,0.56891006,0.38731542,0.043774504
16513,0.008054709,0.73852766,0.25341764
16514,0.00051828515,0.019954147,0.97952753
16515,0.010969004,0.77405375,0.21497728
16516,0.060325265,0.9364361,0.003238549
16517,0.7316898,0.24779077,0.020519441
16518,0.0002968337,0.023677634,0.9760256
16519,0.0034764612,0.41621464,0.58030885
16520,0.009946117,0.96704715,0.023006767
16521,0.0029305543,0.8302862,0.16678323
16522,0.00026130633,0.7955907,0.20414802
16523,0.01732003,0.89821464,0.08446528
16524,0.00065029546,0.17161025,0.8277395
16525,0.00047542012,0.2880352,0.7114894
16526,0.00035714038,0.17621526,0.8234276
16527,0.00312769,0.5680825,0.42878976
16528,0.003537919,0.42501107,0.571451
16529,0.000954715,0.8591146,0.13993065
16530,0.054605123,0.8702625,0.07513244
16531,0.0021231913,0.33789837,0.65997845
16532,0.0024611016,0.30898565,0.6885533
16533,0.012274233,0.4216553,0.56607044
16534,0.6615819,0.33384833,0.0045698495
16535,0.33413112,0.6077328,0.05813609
16536,0.00076285086,0.49976176,0.49947533
16537,0.009981,0.8681105,0.121908486
16538,0.03475297,0.8609921,0.10425494
16539,0.0069655706,0.56713897,0.42589548
16540,0.0020588175,0.83872676,0.15921438
16541,0.010225257,0.7983624,0.1914124
16542,0.0017019769,0.63978165,0.35851637
16543,0.08150235,0.6579981,0.26049963
16544,0.00031105886,0.21229517,0.78739375
16545,0.36210108,0.5640525,0.07384641
16546,0.0014410181,0.43099204,0.567567
16547,0.004459523,0.889167,0.10637349
16548,0.054416444,0.8610261,0.0845574
16549,0.27375543,0.72048825,0.005756303
16550,0.0015536454,0.34872803,0.6497183
16551,0.0008100446,0.8093532,0.18983676
16552,0.13764973,0.75907695,0.10327328
16553,0.0017646393,0.57915723,0.41907814
16554,0.028568387,0.89273494,0.07869671
16555,0.10160423,0.59348667,0.30490908
16556,0.21431164,0.5602246,0.22546373
16557,0.0021292602,0.401356,0.5965147
16558,0.8689597,0.12428831,0.0067519383
16559,0.010345546,0.8389884,0.15066607
16560,0.0043735765,0.627247,0.36837947
16561,0.0006578133,0.8830312,0.11631099
16562,0.00029565633,0.24395403,0.75575036
16563,0.02904331,0.65871125,0.31224546
16564,0.07339607,0.47666407,0.4499399
16565,0.00026377218,0.5317803,0.4679559
16566,0.055614203,0.27767184,0.66671395
16567,0.030371083,0.79147017,0.17815875
16568,0.85576457,0.14152107,0.0027143604
16569,0.0031986218,0.6343548,0.36244652
16570,0.05061223,0.75978196,0.18960586
16571,0.0002485703,0.051220067,0.9485313
16572,0.04004338,0.5496578,0.41029885
16573,0.17842078,0.727418,0.09416121
16574,0.004743176,0.89093566,0.10432115
16575,0.0018844589,0.7338795,0.2642361
16576,0.0004498565,0.267121,0.7324291
16577,0.005068593,0.53741467,0.45751673
16578,0.008008041,0.95510674,0.036885258
16579,0.4242016,0.5619917,0.013806751
16580,0.0029416806,0.6284332,0.36862504
16581,0.0001457365,0.013206072,0.98664814
16582,0.00029396286,0.1998853,0.7998207
16583,0.00037784365,0.29083472,0.7087874
16584,0.007960525,0.21759757,0.77444196
16585,0.016795645,0.5472928,0.43591157
16586,0.00040940297,0.012652288,0.98693836
16587,0.001952318,0.015098536,0.98294914
16588,0.009800243,0.7910614,0.1991384
16589,0.00015049275,0.09207721,0.90777236
16590,0.0013980811,0.41531613,0.58328575
16591,0.014243033,0.40658626,0.5791707
16592,0.025430502,0.77747256,0.19709691
16593,0.0017930174,0.083633274,0.91457367
16594,0.0010167793,0.5508888,0.44809446
16595,0.0009804314,0.12516338,0.8738562
16596,0.00048948673,0.061028644,0.93848187
16597,0.0012543664,0.78152347,0.21722214
16598,0.0015278782,0.2412178,0.7572543
16599,0.077150315,0.7827526,0.14009713
16600,0.6479222,0.34611535,0.005962484
16601,0.008863515,0.9299113,0.061225172
16602,0.00054143224,0.0993361,0.9001224
16603,6.480104e-05,0.16778037,0.8321548
16604,0.0053394334,0.96346396,0.031196639
16605,0.0010375929,0.51485765,0.48410478
16606,0.005403131,0.22726734,0.7673296
16607,0.0031779897,0.41979724,0.57702476
16608,0.0019794395,0.79861164,0.1994089
16609,0.4855083,0.5140496,0.00044211204
16610,0.1973567,0.6745695,0.1280738
16611,0.000492341,0.58219457,0.41731313
16612,0.0009887731,0.17843536,0.82057583
16613,0.0016347516,0.98482335,0.013541954
16614,0.00029581325,0.108633816,0.8910704
16615,0.0058774813,0.009617894,0.9845047
16616,0.009889377,0.62195945,0.36815116
16617,0.0006657646,0.77990365,0.21943061
16618,0.31108814,0.675569,0.013342835
16619,0.0006330532,0.6302716,0.36909527
16620,0.00061252597,0.7895449,0.20984262
16621,0.040340263,0.92396355,0.03569617
16622,0.16263193,0.6048594,0.23250867
16623,0.0015209145,0.75368136,0.24479766
16624,0.04555696,0.9061168,0.048326317
16625,0.63050675,0.3681757,0.001317529
16626,0.03061156,0.7678119,0.20157656
16627,0.089828044,0.55038196,0.35979
16628,0.00877504,0.7488173,0.24240763
16629,0.0039196527,0.21885206,0.7772283
16630,0.43077314,0.5080943,0.06113256
16631,0.014433185,0.8795144,0.106052384
16632,0.00931219,0.8055776,0.18511024
16633,0.3341088,0.6253699,0.040521264
16634,0.1286766,0.7414098,0.12991366
16635,0.0003939472,0.29942,0.700186
16636,0.005123188,0.80775696,0.18711984
16637,0.0007513541,0.069838785,0.92940986
16638,0.08259888,0.8858366,0.03156452
16639,0.0015275675,0.3137727,0.6846998
16640,0.0022903308,0.75181407,0.24589564
16641,0.05802039,0.7438481,0.19813153
16642,0.018019333,0.7933321,0.18864855
16643,0.77694404,0.2174813,0.0055746995
16644,0.0011526106,0.46073928,0.5381081
16645,0.009676594,0.7914919,0.19883153
16646,0.0034009295,0.49427423,0.5023249
16647,0.0018396603,0.97266304,0.025497252
16648,0.024735846,0.76988894,0.2053752
16649,0.2667115,0.64463025,0.0886582
16650,0.008783455,0.502161,0.4890555
16651,0.14116617,0.81887126,0.039962556
16652,0.0012001751,0.867108,0.13169187
16653,0.006587355,0.9671669,0.026245685
16654,0.0022187931,0.40676734,0.59101385
16655,0.0030889993,0.8267691,0.17014186
16656,0.028171977,0.5839696,0.38785842
16657,0.63331306,0.27405527,0.09263167
16658,0.028862558,0.9367623,0.0343752
16659,0.45152032,0.5329147,0.015564977
16660,0.04554566,0.9537328,0.00072154315
16661,0.000457443,0.21087503,0.78866756
16662,8.3844825e-05,0.0249783,0.97493786
16663,0.0025947022,0.047529265,0.94987607
16664,0.03128438,0.8838036,0.08491205
16665,0.6287209,0.36119586,0.010083262
16666,7.465838e-05,0.05550481,0.9444206
16667,0.018574234,0.6484252,0.33300054
16668,0.005261822,0.93700874,0.057729498
16669,0.0070881476,0.8889004,0.104011424
16670,0.020476045,0.6678605,0.31166342
16671,0.014139036,0.89975667,0.086104214
16672,0.00076014316,0.78176785,0.21747206
16673,0.0031118896,0.51608413,0.48080397
16674,0.0122521985,0.96161366,0.026134158
16675,0.001851095,0.39225042,0.6058985
16676,0.00860489,0.90362924,0.08776592
16677,0.0069636954,0.84991556,0.14312078
16678,0.002091338,0.28725952,0.7106492
16679,0.0013340793,0.5355849,0.46308097
16680,0.04612303,0.27804804,0.67582893
16681,0.11136822,0.70669234,0.1819394
16682,0.64599437,0.31457964,0.039425965
16683,0.16061093,0.5017618,0.33762726
16684,0.040841766,0.9166476,0.042510584
16685,0.021779623,0.78927505,0.18894528
16686,3.3344793e-05,0.034698073,0.9652686
16687,0.006953497,0.7297666,0.26327994
16688,0.001959013,0.9028454,0.09519562
16689,0.0041893707,0.22410357,0.771707
16690,0.00015512119,0.07018617,0.9296587
16691,0.018683854,0.66623676,0.31507942
16692,0.5324526,0.45686442,0.010683056
16693,0.24978912,0.7381837,0.012027158
16694,0.001211104,0.9142439,0.08454499
16695,0.3557728,0.45212626,0.19210093
16696,0.0018370631,0.7220702,0.27609274
16697,0.006180951,0.43324637,0.56057274
16698,0.21285096,0.7856254,0.0015235889
16699,0.005567053,0.33687788,0.6575551
16700,0.0037767075,0.74542385,0.25079945
16701,0.01720099,0.83165586,0.15114316
16702,0.010472068,0.9880652,0.0014627319
16703,0.00085555104,0.29322016,0.70592433
16704,0.03150845,0.5440067,0.42448485
16705,0.0039369026,0.32108578,0.6749773
16706,0.010137836,0.8687244,0.12113773
16707,0.0011898625,0.32983562,0.6689745
16708,0.003277507,0.33663914,0.66008335
16709,0.003877712,0.82074493,0.17537734
16710,0.016873725,0.8874288,0.0956975
16711,0.010842852,0.75392944,0.23522775
16712,0.020054372,0.44098544,0.53896016
16713,0.01654912,0.88296854,0.10048231
16714,0.040504012,0.8146523,0.14484364
16715,0.01823939,0.88757324,0.094187446
16716,0.031652316,0.6886594,0.27968827
16717,0.0003527962,0.55220807,0.44743916
16718,0.122474894,0.8521157,0.025409348
16719,0.0004026437,0.28453606,0.71506125
16720,0.00945096,0.11586476,0.8746843
16721,0.6978792,0.30068076,0.0014400273
16722,0.0032208313,0.3889378,0.6078413
16723,0.08241065,0.86962014,0.04796921
16724,0.0022645637,0.7169692,0.28076625
16725,0.004432946,0.9604421,0.035124913
16726,0.0001522721,0.06937663,0.93047106
16727,0.00010361152,0.12153981,0.8783565
16728,0.59779805,0.39855066,0.0036512439
16729,0.0069209393,0.6935466,0.29953247
16730,0.0007061176,0.13589147,0.8634024
16731,0.034457203,0.750736,0.21480674
16732,0.13055784,0.47854698,0.3908952
16733,0.04879849,0.86892164,0.082279794
16734,0.00055667857,0.3365175,0.6629258
16735,0.0018224994,0.52945864,0.4687189
16736,0.04675572,0.503273,0.4499713
16737,0.0008649117,0.68494874,0.3141863
16738,0.0031039575,0.56361073,0.43328533
16739,0.21788682,0.73037577,0.051737387
16740,0.00036368883,0.27858847,0.7210479
16741,0.004743187,0.9738651,0.02139173
16742,0.011659003,0.8617528,0.1265882
16743,0.0043228245,0.3126433,0.6830339
16744,0.0022554952,0.18214023,0.81560427
16745,0.3356505,0.66206205,0.0022874512
16746,0.0074956277,0.94312316,0.049381223
16747,0.11936396,0.6657079,0.21492818
16748,0.4100602,0.56265223,0.027287567
16749,0.005518062,0.37775907,0.6167228
16750,0.0034141378,0.6654885,0.33109736
16751,0.0018623631,0.87648773,0.12164995
16752,0.002332462,0.81845,0.17921758
16753,0.0036687704,0.62289417,0.37343708
16754,5.9268245e-05,0.038497142,0.9614436
16755,0.0045787017,0.92550564,0.06991573
16756,0.048042156,0.48711866,0.46483925
16757,0.024022393,0.70205796,0.27391964
16758,0.0006783784,0.17723879,0.8220828
16759,0.009518251,0.2519811,0.73850065
16760,0.11658621,0.66845804,0.21495573
16761,0.066896796,0.7675505,0.16555266
16762,0.005733618,0.41142926,0.58283716
16763,0.34908238,0.6414913,0.009426322
16764,0.0006010327,0.59341955,0.40597942
16765,0.00954728,0.7485486,0.24190407
16766,0.012973639,0.89519525,0.09183111
16767,6.566097e-05,0.6120486,0.38788572
16768,0.0009887767,0.51886743,0.48014382
16769,0.058097377,0.2945073,0.6473954
16770,0.0013863,0.023771023,0.97484267
16771,0.006859528,0.30383104,0.6893094
16772,0.83860713,0.14414784,0.01724504
16773,0.00067486975,0.83108944,0.16823563
16774,0.065771066,0.5899069,0.3443221
16775,0.029102806,0.75378275,0.21711443
16776,0.013736178,0.8823256,0.10393823
16777,0.0012187682,0.34438428,0.6543969
16778,0.13415095,0.8369865,0.028862547
16779,0.014498666,0.7884869,0.19701445
16780,0.022894014,0.6738388,0.3032672
16781,0.012911835,0.7708406,0.21624759
16782,0.0019164112,0.8871738,0.11090984
16783,0.007954908,0.79476666,0.1972784
16784,0.0012024782,0.6269557,0.37184185
16785,0.13853464,0.7059409,0.1555245
16786,0.0050811907,0.93056303,0.06435576
16787,0.00028618574,0.69135076,0.30836305
16788,0.027191006,0.81493086,0.15787815
16789,0.034376923,0.73589337,0.22972973
16790,0.010392487,0.6212714,0.36833617
16791,0.01760021,0.86374235,0.1186574
16792,0.72603935,0.26555112,0.008409555
16793,0.0018552085,0.3634014,0.6347434
16794,8.134736e-05,0.04291575,0.9570029
16795,0.45120788,0.4673916,0.08140048
16796,0.00079803646,0.09823736,0.9009647
16797,0.00029290534,0.38299355,0.6167135
16798,0.0071182223,0.6744947,0.3183871
16799,0.00012897515,0.10650749,0.8933636
16800,0.0025426873,0.85392576,0.14353156
16801,0.028465359,0.8771344,0.09440027
16802,0.0019041094,0.84018415,0.1579117
16803,0.016598014,0.41865554,0.5647465
16804,0.00018830311,0.21470068,0.785111
16805,0.011069535,0.90928996,0.079640515
16806,0.2652807,0.7280572,0.0066621536
16807,0.13412365,0.6064717,0.25940466
16808,0.00039682968,0.50778073,0.49182242
16809,0.0025350512,0.14609076,0.8513742
16810,0.0015692821,0.54310036,0.4553303
16811,9.429594e-05,0.019793397,0.9801123
16812,0.047884826,0.9362497,0.01586555
16813,0.018298846,0.5744895,0.40721172
16814,0.74340045,0.2269631,0.029636446
16815,0.39390236,0.5120313,0.09406629
16816,0.021186417,0.62044734,0.35836625
16817,0.00059840875,0.7867256,0.21267603
16818,0.36681825,0.63197315,0.0012085742
16819,0.0029557857,0.6721319,0.3249123
16820,0.01687775,0.8661608,0.116961464
16821,0.020585435,0.8022636,0.17715098
16822,0.010732795,0.89042,0.09884714
