,rndf1,rndf2,rndf3
13713,0.0,0.68125,0.31875
13714,0.17,0.83,0.0
13715,0.57,0.33,0.1
13716,0.01,0.67,0.32
13717,0.04,0.96,0.0
13718,0.0,0.95,0.05
13719,0.04,0.9575,0.0025
13720,0.0,0.3,0.7
13721,0.0,0.66,0.34
13722,0.0,0.7566666666666666,0.24333333333333332
13723,0.17,0.74,0.09
13724,0.41,0.56,0.03
13725,0.0,0.8025,0.1975
13726,0.0,0.45433333333333353,0.5456666666666665
13727,0.0,0.6783333333333335,0.3216666666666667
13728,0.0,0.3933333333333333,0.6066666666666667
13729,0.12,0.845,0.035
13730,0.0,0.46,0.54
13731,0.02,0.812,0.168
13732,0.04,0.69,0.27
13733,0.0,0.7516428571428573,0.2483571428571429
13734,0.44644047619047617,0.5035595238095238,0.05
13735,0.1,0.8,0.1
13736,0.06,0.6866666666666668,0.25333333333333335
13737,0.0,0.72,0.28
13738,0.0,0.7866666666666666,0.21333333333333335
13739,0.02,0.795,0.185
13740,0.27,0.65,0.08
13741,0.02,0.91,0.07
13742,0.0,0.0,1.0
13743,0.01,0.68,0.31
13744,0.0,0.65,0.35
13745,0.0,0.84,0.16
13746,0.3325,0.6475,0.02
13747,0.02,0.7625,0.2175
13748,0.0,0.37,0.63
13749,0.46,0.51,0.03
13750,0.49,0.49,0.02
13751,0.0,0.875,0.125
13752,0.02,0.0825,0.8975
13753,0.15,0.45,0.4
13754,0.0,0.9633333333333334,0.03666666666666667
13755,0.06,0.21,0.73
13756,0.0,0.24333333333333332,0.7566666666666667
13757,0.01,0.7608333333333335,0.22916666666666663
13758,0.58,0.42,0.0
13759,0.05,0.95,0.0
13760,0.7,0.2,0.1
13761,0.0,0.95,0.05
13762,0.0,0.13949999999999999,0.8604999999999999
13763,0.055,0.945,0.0
13764,0.0,0.59,0.41
13765,0.0,0.45,0.55
13766,0.26,0.72,0.02
13767,0.03,0.9055,0.0645
13768,0.0,1.0,0.0
13769,0.0,0.58,0.42
13770,0.41,0.44,0.15
13771,0.05,0.61,0.34
13772,0.5983333333333334,0.4016666666666666,0.0
13773,0.0,0.39333333333333337,0.6066666666666667
13774,0.015,0.945,0.04
13775,0.0,0.59,0.41
13776,0.0,1.0,0.0
13777,0.0,0.18666666666666668,0.8133333333333332
13778,0.0,0.1,0.9
13779,0.19,0.7,0.11
13780,0.0,0.44,0.56
13781,0.01,0.7343333333333334,0.25566666666666665
13782,0.02,0.444,0.536
13783,0.02,0.36,0.62
13784,0.0,0.14,0.86
13785,0.0,0.7958333333333333,0.20416666666666664
13786,0.01,0.93,0.06
13787,0.0,0.48666666666666664,0.5133333333333333
13788,0.0,0.95,0.05
13789,0.03,0.5,0.47
13790,0.0,0.8763333333333334,0.12366666666666667
13791,0.0,0.46,0.54
13792,0.0,0.58,0.42
13793,0.01,0.68,0.31
13794,0.30333333333333334,0.5083333333333333,0.18833333333333335
13795,0.0,0.32150000000000006,0.6785000000000001
13796,0.0,0.8916666666666666,0.10833333333333334
13797,0.0,0.06,0.94
13798,0.17,0.4,0.43
13799,0.15,0.84,0.01
13800,0.0,0.77,0.23
13801,0.04,0.85,0.11
13802,0.0,0.93,0.07
13803,0.0,0.9216666666666667,0.07833333333333334
13804,0.23,0.7175,0.0525
13805,0.22,0.69,0.09
13806,0.0,0.0,1.0
13807,0.13,0.44,0.43
13808,0.07,0.58,0.35
13809,0.0,0.93,0.07
13810,0.17,0.83,0.0
13811,0.0,0.27,0.73
13812,0.15,0.65,0.2
13813,0.0,0.84,0.16
13814,0.02,0.97,0.01
13815,0.01,0.63,0.36
13816,0.18,0.65,0.17
13817,0.0,0.03,0.97
13818,0.9710714285714286,0.02,0.008928571428571428
13819,0.04,0.716,0.244
13820,0.01,0.49,0.5
13821,0.85,0.11,0.04
13822,0.03,0.8,0.17
13823,0.08,0.66,0.26
13824,0.01,0.61,0.38
13825,0.0,0.235,0.765
13826,0.0,0.9766666666666667,0.02333333333333333
13827,0.0,0.4125,0.5875
13828,0.94,0.06,0.0
13829,0.0,0.14,0.86
13830,0.0,0.36465850815850814,0.6353414918414915
13831,0.0,0.04,0.96
13832,0.0,0.96,0.04
13833,0.02,0.565,0.415
13834,0.0,0.1,0.9
13835,0.02,0.625,0.355
13836,0.07,0.29,0.64
13837,0.01,0.4075,0.5825
13838,0.02,0.66,0.32
13839,0.9875,0.0125,0.0
13840,0.0,0.5,0.5
13841,0.0,0.4046666666666667,0.5953333333333333
13842,0.15,0.84,0.01
13843,0.12,0.82,0.06
13844,0.0,0.935,0.065
13845,0.0,0.3,0.7
13846,0.01,0.67,0.32
13847,0.0,0.83,0.17
13848,0.0,0.05,0.95
13849,0.0,0.305,0.695
13850,0.24,0.53,0.23
13851,0.0,0.44,0.56
13852,0.72,0.27,0.01
13853,0.02,0.56,0.42
13854,0.01,0.515,0.475
13855,0.01,0.88,0.11
13856,0.0,0.755,0.245
13857,0.01,0.8584444444444445,0.13155555555555554
13858,0.03,0.86,0.11
13859,0.3,0.66,0.04
13860,0.0,0.5954999999999999,0.4045
13861,0.0,0.92,0.08
13862,0.0,0.06,0.94
13863,0.02,0.93,0.05
13864,1.0,0.0,0.0
13865,0.01,0.6833333333333335,0.3066666666666667
13866,0.68,0.27,0.05
13867,0.0,0.36,0.64
13868,0.19,0.64,0.17
13869,0.0,0.375,0.625
13870,0.01,0.11,0.88
13871,0.0,1.0,0.0
13872,0.03,0.78,0.19
13873,0.01,0.86,0.13
13874,0.0,0.025,0.975
13875,0.01,0.84,0.15
13876,0.0,0.6895238095238098,0.3104761904761905
13877,0.08,0.88,0.04
13878,0.01,0.4075,0.5825
13879,0.0,0.32964285714285707,0.6703571428571428
13880,0.11,0.805,0.085
13881,0.0,0.49,0.51
13882,0.0,0.9,0.1
13883,0.02,0.74,0.24
13884,0.0,0.36,0.64
13885,0.0,0.8276190476190476,0.17238095238095238
13886,0.15,0.72,0.13
13887,0.11,0.7316666666666666,0.15833333333333333
13888,0.0,0.02,0.98
13889,0.0,0.0,1.0
13890,0.0,0.85,0.15
13891,0.0,0.56,0.44
13892,0.0,0.09,0.91
13893,0.08,0.63,0.29
13894,0.0,0.4376666666666668,0.5623333333333334
13895,0.04,0.16,0.8
13896,0.0,0.78,0.22
13897,0.049642857142857134,0.9103571428571428,0.04
13898,0.65,0.24666666666666667,0.10333333333333332
13899,0.0,0.35,0.65
13900,0.0,0.5333333333333333,0.4666666666666666
13901,0.0,0.24166666666666667,0.7583333333333334
13902,0.08,0.87,0.05
13903,0.06,0.8116666666666668,0.12833333333333333
13904,0.0,0.57,0.43
13905,0.21,0.75,0.04
13906,0.0,0.88,0.12
13907,0.0,0.75,0.25
13908,0.0,0.755,0.245
13909,0.01,0.56,0.43
13910,0.0,0.37349999999999994,0.6265000000000001
13911,0.0,0.41,0.59
13912,0.03,0.81,0.16
13913,0.23,0.59,0.18
13914,0.7,0.3,0.0
13915,0.11,0.68,0.21
13916,0.0,0.9066666666666666,0.09333333333333332
13917,0.0,0.98,0.02
13918,0.0,0.27,0.73
13919,0.0,0.03,0.97
13920,0.48,0.5,0.02
13921,0.0,0.4056666666666668,0.5943333333333333
13922,0.0,0.81,0.19
13923,0.02,0.34,0.64
13924,0.09,0.88,0.03
13925,0.0,0.6,0.4
13926,0.05,0.655,0.295
13927,0.17,0.76,0.07
13928,0.54,0.45,0.01
13929,0.0,0.75,0.25
13930,0.39,0.61,0.0
13931,0.0,0.68,0.32
13932,0.12,0.78,0.1
13933,0.0,0.22,0.78
13934,0.9733333333333334,0.026666666666666665,0.0
13935,0.0,0.16,0.84
13936,0.0,0.02,0.98
13937,0.0,0.56,0.44
13938,0.0,0.03,0.97
13939,0.0,0.4608333333333334,0.5391666666666667
13940,0.01,0.89,0.1
13941,0.02,0.38666666666666666,0.5933333333333334
13942,0.72,0.28,0.0
13943,0.01,0.8,0.19
13944,0.0,0.5,0.5
13945,0.0,0.06,0.94
13946,0.62,0.37,0.01
13947,0.0,0.95,0.05
13948,0.07,0.91,0.02
13949,0.0,0.34,0.66
13950,0.02,0.88,0.1
13951,0.055,0.935,0.01
13952,0.02,0.83,0.15
13953,0.0,0.79,0.21
13954,0.03,0.92,0.05
13955,0.09,0.73,0.18
13956,0.07,0.8,0.13
13957,0.0,0.18,0.82
13958,0.0,0.5760000000000001,0.424
13959,0.03,0.93,0.04
13960,0.0,0.98,0.02
13961,0.0,0.26,0.74
13962,0.55,0.45,0.0
13963,0.01,0.42,0.57
13964,0.0,0.24259523809523809,0.7574047619047619
13965,0.08,0.8733333333333333,0.04666666666666666
13966,0.05,0.7275,0.2225
13967,0.04,0.81,0.15
13968,0.21,0.63,0.16
13969,0.0,0.96,0.04
13970,0.06,0.6425,0.2975
13971,0.0,0.47,0.53
13972,0.0,0.065,0.935
13973,0.976,0.024,0.0
13974,0.0,0.5907777777777778,0.4092222222222223
13975,0.115,0.845,0.04
13976,0.75,0.25,0.0
13977,0.0,0.19,0.81
13978,0.0,0.08,0.92
13979,0.084,0.626,0.29
13980,0.01,0.74,0.25
13981,0.12,0.74,0.14
13982,0.75,0.25,0.0
13983,0.06,0.51,0.43
13984,0.01,0.585,0.405
13985,0.0,0.735,0.265
13986,0.05,0.65,0.3
13987,0.03,0.9,0.07
13988,0.63,0.37,0.0
13989,0.0,0.65,0.35
13990,0.0,0.12,0.88
13991,0.01,0.92,0.07
13992,0.02,0.62,0.36
13993,0.0,1.0,0.0
13994,0.75,0.22,0.03
13995,0.06,0.77,0.17
13996,0.68,0.21,0.11
13997,0.0,0.4466666666666667,0.5533333333333332
13998,0.0,0.62,0.38
13999,0.0,0.04,0.96
14000,0.03,0.9,0.07
14001,0.20625,0.79375,0.0
14002,0.64,0.36,0.0
14003,0.17,0.8,0.03
14004,0.13,0.87,0.0
14005,0.0,0.53,0.47
14006,0.05,0.92,0.03
14007,0.0,0.15,0.85
14008,0.0,0.53,0.47
14009,0.03,0.65,0.32
14010,0.13,0.3,0.57
14011,0.0,0.72,0.28
14012,0.622,0.198,0.18
14013,0.0,0.18666666666666665,0.8133333333333335
14014,0.0,0.8106190476190475,0.1893809523809524
14015,0.0,0.05,0.95
14016,0.22,0.1733333333333333,0.6066666666666667
14017,0.04,0.7,0.26
14018,0.01,0.55,0.44
14019,0.0,0.83,0.17
14020,0.01,0.07,0.92
14021,0.0,0.23569444444444443,0.7643055555555557
14022,0.12,0.21,0.67
14023,0.51,0.48,0.01
14024,0.02,0.27,0.71
14025,0.0,0.33,0.67
14026,0.07047619047619047,0.9195238095238096,0.01
14027,0.0,0.49,0.51
14028,0.01,0.6358333333333334,0.35416666666666674
14029,0.36,0.63,0.01
14030,0.18921861471861465,0.8107813852813848,0.0
14031,0.0,0.013928571428571427,0.9860714285714286
14032,0.02,0.69,0.29
14033,0.01,0.695,0.295
14034,0.0,0.42,0.58
14035,0.0,0.92,0.08
14036,0.0,0.55,0.45
14037,0.01,0.64,0.35
14038,0.0,0.83,0.17
14039,0.19,0.75,0.06
14040,0.0,0.2,0.8
14041,0.0,0.05,0.95
14042,0.0,0.275,0.725
14043,0.0,0.38,0.62
14044,0.6825,0.1675,0.15
14045,0.01,0.0,0.99
14046,0.0,0.95,0.05
14047,0.2025,0.7,0.0975
14048,0.0,0.95,0.05
14049,0.31,0.69,0.0
14050,0.3,0.68,0.02
14051,0.02,0.79,0.19
14052,0.01,0.615,0.375
14053,0.08,0.24916666666666665,0.6708333333333334
14054,0.01,0.31,0.68
14055,0.05,0.93,0.02
14056,0.0,0.5215,0.47850000000000004
14057,0.0,0.74,0.26
14058,0.51,0.42,0.07
14059,0.87,0.12,0.01
14060,0.05,0.7,0.25
14061,0.37,0.44,0.19
14062,0.15,0.54,0.31
14063,0.0,0.67,0.33
14064,0.01,0.546,0.444
14065,0.0,0.02,0.98
14066,0.02,0.7953333333333333,0.18466666666666667
14067,0.0,0.618,0.382
14068,0.0,0.055999999999999994,0.9440000000000001
14069,0.0,0.02,0.98
14070,0.0,0.6516666666666666,0.3483333333333333
14071,0.0,0.34,0.66
14072,0.05,0.88,0.07
14073,0.07,0.68,0.25
14074,0.03,0.9,0.07
14075,0.0,0.66,0.34
14076,0.54,0.35,0.11
14077,0.0,0.57,0.43
14078,0.04666666666666667,0.6933333333333335,0.26
14079,0.8308333333333333,0.16916666666666663,0.0
14080,0.0,0.12,0.88
14081,0.0,0.075,0.925
14082,0.025333333333333333,0.7296666666666667,0.245
14083,0.3975,0.6025,0.0
14084,0.04,0.87,0.09
14085,0.0,0.91,0.09
14086,0.0,0.76,0.24
14087,0.0,0.33,0.67
14088,0.33,0.64,0.03
14089,0.11,0.82,0.07
14090,0.6015,0.3685,0.03
14091,0.22,0.58,0.2
14092,0.21,0.69,0.1
14093,0.03,0.85,0.12
14094,0.0,0.26,0.74
14095,0.0,0.0,1.0
14096,0.3,0.7,0.0
14097,0.0,0.06,0.94
14098,0.01,0.585,0.405
14099,0.01,0.16,0.83
14100,0.0,0.87,0.13
14101,0.0,0.06,0.94
14102,0.42,0.52,0.06
14103,0.1,0.41,0.49
14104,0.01,0.375,0.615
14105,0.01,0.5325,0.4575
14106,0.17,0.82,0.01
14107,0.03,0.7133333333333333,0.25666666666666665
14108,0.0,0.4566666666666667,0.5433333333333333
14109,0.7,0.26,0.04
14110,0.77,0.23,0.0
14111,0.0,0.06,0.94
14112,0.01,0.86,0.13
14113,0.0,0.76,0.24
14114,0.003333333333333333,0.48,0.5166666666666667
14115,0.0,0.66,0.34
14116,0.09,0.77,0.14
14117,0.0,0.52,0.48
14118,0.17,0.56,0.27
14119,0.0,0.7166666666666666,0.2833333333333334
14120,0.37,0.49,0.14
14121,0.043500000000000004,0.23650000000000002,0.72
14122,0.0,0.34,0.66
14123,0.0,0.14416666666666667,0.8558333333333334
14124,0.03,0.89,0.08
14125,0.28,0.63,0.09
14126,0.0,0.3,0.7
14127,0.03,0.78,0.19
14128,0.03,0.58,0.39
14129,0.0,0.16,0.84
14130,0.8,0.2,0.0
14131,0.0,0.8334607554337492,0.16653924456625022
14132,0.18,0.4625,0.3575
14133,0.855,0.115,0.03
14134,0.01,0.37,0.62
14135,0.0,0.36,0.64
14136,0.006999999999999999,0.5429999999999999,0.45
14137,0.0,0.68,0.32
14138,0.0,0.58,0.42
14139,0.21999999999999997,0.7200000000000002,0.06
14140,0.01,0.99,0.0
14141,0.0,0.15,0.85
14142,0.63,0.27954545454545454,0.09045454545454545
14143,0.0875,0.7625,0.15
14144,0.22,0.71,0.07
14145,0.0,1.0,0.0
14146,0.0,0.255,0.745
14147,0.09,0.9,0.01
14148,0.0,0.825,0.175
14149,0.03,0.5333333333333333,0.4366666666666667
14150,0.63,0.35,0.02
14151,0.03,0.85,0.12
14152,0.0,0.5788095238095238,0.4211904761904762
14153,0.0,0.72,0.28
14154,0.0,0.0,1.0
14155,1.0,0.0,0.0
14156,0.0,0.61,0.39
14157,0.0,0.63,0.37
14158,0.01,0.68,0.31
14159,0.0,0.975,0.025
14160,0.0,0.74,0.26
14161,0.0,0.5783333333333333,0.4216666666666667
14162,0.0,0.865,0.135
14163,0.0,0.14,0.86
14164,0.0,0.33,0.67
14165,0.04666666666666666,0.7433333333333334,0.21
14166,0.03,0.74,0.23
14167,0.02,0.21,0.77
14168,0.24,0.76,0.0
14169,0.0,0.99,0.01
14170,0.7,0.25,0.05
14171,0.02,0.86,0.12
14172,0.0,0.86,0.14
14173,0.0,0.92,0.08
14174,0.0,0.745,0.255
14175,0.0,0.8,0.2
14176,0.0,0.05,0.95
14177,0.0,0.3699761904761905,0.6300238095238095
14178,0.0,0.73,0.27
14179,0.0,0.7925,0.2075
14180,0.92,0.05,0.03
14181,0.06,0.85,0.09
14182,0.0,0.7066666666666667,0.29333333333333333
14183,0.0,0.29,0.71
14184,0.0,0.07,0.93
14185,0.0,0.97,0.03
14186,0.0,0.0,1.0
14187,0.01,0.9620000000000001,0.027999999999999997
14188,0.0,0.73,0.27
14189,0.0,0.9633333333333333,0.03666666666666667
14190,0.045,0.735,0.22
14191,0.09,0.68,0.23
14192,0.25,0.68,0.07
14193,0.46,0.48,0.06
14194,0.04,0.76,0.2
14195,0.04,0.94,0.02
14196,0.0,0.54,0.46
14197,0.0725,0.8825,0.045
14198,0.0,0.7,0.3
14199,0.04,0.88,0.08
14200,0.0,0.5225,0.4775
14201,0.0,1.0,0.0
14202,0.57,0.43,0.0
14203,0.0,0.8166666666666668,0.18333333333333332
14204,0.21,0.79,0.0
14205,0.0,0.83,0.17
14206,0.01,0.2,0.79
14207,0.8,0.18,0.02
14208,0.65,0.31,0.04
14209,0.0,0.86,0.14
14210,0.08,0.55,0.37
14211,0.06,0.83,0.11
14212,0.02,0.94,0.04
14213,0.0,0.795,0.205
14214,0.01,0.33,0.66
14215,0.0,0.02,0.98
14216,0.0,0.46,0.54
14217,0.06,0.30333333333333334,0.6366666666666666
14218,0.64,0.36,0.0
14219,0.0,0.45,0.55
14220,0.03,0.62,0.35
14221,0.0,0.42,0.58
14222,0.0,0.96,0.04
14223,0.31,0.66,0.03
14224,0.15166666666666667,0.7983333333333333,0.05
14225,0.05,0.56,0.39
14226,0.02,0.82,0.16
14227,0.0,0.48,0.52
14228,0.0,0.96,0.04
14229,0.0,0.845,0.155
14230,0.02,0.8868333333333333,0.09316666666666666
14231,0.09,0.61,0.3
14232,0.0,0.36,0.64
14233,0.04,0.71,0.25
14234,0.09,0.494,0.41600000000000004
14235,0.0,0.6538333333333334,0.34616666666666673
14236,0.01,0.51,0.48
14237,0.85,0.14,0.01
14238,0.02,0.86,0.12
14239,0.35,0.65,0.0
14240,0.0,0.5841666666666666,0.41583333333333333
14241,0.20111111111111113,0.6022222222222223,0.1966666666666667
14242,0.0,0.72,0.28
14243,0.0,0.564,0.436
14244,0.0,0.68,0.32
14245,0.02,0.78,0.2
14246,0.0,0.6650476190476188,0.3349523809523808
14247,0.0,0.95,0.05
14248,0.0,0.67,0.33
14249,0.02,0.94,0.04
14250,0.9084999999999998,0.0915,0.0
14251,0.0,0.99,0.01
14252,0.06666666666666667,0.8133333333333332,0.12
14253,0.05,0.83,0.12
14254,0.0,0.88,0.12
14255,0.13,0.82,0.05
14256,0.0,0.06,0.94
14257,0.0,0.89,0.11
14258,0.0,0.12,0.88
14259,0.0,0.94,0.06
14260,0.0,0.516,0.484
14261,0.0,0.36,0.64
14262,0.03,0.14,0.83
14263,0.0,0.84,0.16
14264,0.08,0.845,0.075
14265,0.0,0.75,0.25
14266,0.9116666666666667,0.08833333333333333,0.0
14267,0.61,0.39,0.0
14268,0.25,0.61,0.14
14269,0.42,0.56,0.02
14270,0.0,0.05,0.95
14271,0.0,0.826,0.174
14272,0.2747874625374625,0.5816458263958265,0.143566711066711
14273,0.4,0.49,0.11
14274,0.01,0.84,0.15
14275,0.0,0.19,0.81
14276,0.0,0.41,0.59
14277,0.0,0.64,0.36
14278,0.24,0.74,0.02
14279,0.0,0.77,0.23
14280,0.14,0.6866666666666665,0.17333333333333337
14281,0.01,0.52,0.47
14282,0.2766666666666666,0.6171428571428571,0.10619047619047618
14283,0.0,0.20502813852813848,0.7949718614718614
14284,0.0,0.06,0.94
14285,0.02,0.86,0.12
14286,0.0,0.71,0.29
14287,0.0,0.01,0.99
14288,0.0,0.23,0.77
14289,0.0,0.1,0.9
14290,0.23,0.66,0.11
14291,0.0,0.84,0.16
14292,0.0,0.22,0.78
14293,0.21,0.77,0.02
14294,0.03166666666666666,0.6583333333333333,0.31
14295,0.19,0.65,0.16
14296,0.0,0.065,0.935
14297,0.0,0.36,0.64
14298,0.0,0.8666666666666667,0.13333333333333333
14299,0.01,0.714,0.27599999999999997
14300,0.0,0.31,0.69
14301,0.01,0.4911904761904762,0.4988095238095238
14302,0.74,0.26,0.0
14303,0.23,0.69,0.08
14304,0.02,0.18,0.8
14305,0.0,0.4225,0.5775
14306,0.06,0.19,0.75
14307,0.0,0.16,0.84
14308,0.0,0.18,0.82
14309,0.0,0.77,0.23
14310,0.0,0.48938095238095236,0.5106190476190476
14311,0.01,0.95,0.04
14312,0.04,0.74,0.22
14313,0.04,0.85,0.11
14314,0.0,0.04,0.96
14315,0.05,0.93,0.02
14316,0.01,0.43,0.56
14317,0.01,0.8,0.19
14318,0.0,0.27166666666666667,0.7283333333333334
14319,0.25,0.68,0.07
14320,0.61,0.38,0.01
14321,0.48,0.43,0.09
14322,0.35,0.63,0.02
14323,0.02,0.62,0.36
14324,0.0,0.8176666666666667,0.18233333333333335
14325,0.02,0.66,0.32
14326,0.07,0.73,0.2
14327,0.13,0.68,0.19
14328,0.0,0.04,0.96
14329,0.0,0.05,0.95
14330,0.01,0.4595,0.5305
14331,0.01,0.6533333333333333,0.33666666666666667
14332,0.0,0.31,0.69
14333,0.0,0.10428571428571429,0.8957142857142857
14334,0.0,0.2,0.8
14335,0.0165,0.9534999999999999,0.03
14336,0.0,0.87,0.13
14337,0.05,0.5325,0.4175
14338,0.65,0.35,0.0
14339,0.09,0.91,0.0
14340,0.0,0.31,0.69
14341,0.0,0.2375,0.7625
14342,0.0,0.2238333333333333,0.7761666666666666
14343,0.0,0.48,0.52
14344,0.01,0.12,0.87
14345,0.0,0.2,0.8
14346,0.31,0.56,0.13
14347,0.03,0.52,0.45
14348,0.6232142857142857,0.3367857142857143,0.04
14349,0.0,0.06,0.94
14350,0.0,0.49,0.51
14351,0.08,0.52,0.4
14352,0.0,0.04,0.96
14353,0.01,0.9366666666666668,0.05333333333333334
14354,0.0,0.01,0.99
14355,0.0,0.82,0.18
14356,0.42,0.36,0.22
14357,0.0,0.5301666666666667,0.46983333333333327
14358,0.0,0.8966666666666666,0.10333333333333332
14359,0.34,0.635,0.025
14360,0.01,0.10666666666666666,0.8833333333333334
14361,0.0,0.47,0.53
14362,0.0,0.075,0.925
14363,0.0,0.9,0.1
14364,0.02,0.87,0.11
14365,0.0,0.205,0.795
14366,0.42,0.22,0.36
14367,0.0,0.99,0.01
14368,0.01,0.14,0.85
14369,0.03,0.8691666666666668,0.10083333333333332
14370,0.0,0.01,0.99
14371,0.0,0.11,0.89
14372,0.62,0.37,0.01
14373,0.0,0.66,0.34
14374,0.11,0.34,0.55
14375,0.02,0.84,0.14
14376,0.0,0.0,1.0
14377,0.0,0.2,0.8
14378,0.0,0.09083333333333332,0.9091666666666667
14379,0.01,0.08,0.91
14380,0.0,0.02,0.98
14381,0.01,0.555,0.435
14382,0.0,0.89,0.11
14383,0.0,0.07,0.93
14384,0.0,0.0,1.0
14385,0.0,0.83,0.17
14386,0.0,0.31,0.69
14387,0.13,0.77,0.1
14388,0.02,0.15,0.83
14389,0.01,0.98,0.01
14390,0.75,0.25,0.0
14391,0.01,0.62,0.37
14392,0.0,0.96,0.04
14393,0.01,0.14,0.85
14394,0.17,0.6,0.23
14395,0.15,0.8133333333333332,0.03666666666666667
14396,0.0,0.0,1.0
14397,0.12,0.88,0.0
14398,0.0,0.03,0.97
14399,0.03,0.82,0.15
14400,0.0,0.96,0.04
14401,0.0,0.58,0.42
14402,0.2,0.71,0.09
14403,0.78,0.21,0.01
14404,0.11,0.89,0.0
14405,0.056666666666666664,0.01,0.9333333333333335
14406,0.0,0.946,0.054000000000000006
14407,0.0,0.09,0.91
14408,0.0,1.0,0.0
14409,0.14,0.66,0.2
14410,0.6073333333333334,0.3426666666666667,0.05
14411,0.02,0.84,0.14
14412,0.19,0.72,0.09
14413,0.02,0.73,0.25
14414,0.0,0.14,0.86
14415,0.01,0.26,0.73
14416,0.0,0.95,0.05
14417,0.0,0.72,0.28
14418,0.0,0.02,0.98
14419,0.0,0.84,0.16
14420,0.01,0.92,0.07
14421,0.0,0.2325,0.7675
14422,0.01,0.57,0.42
14423,0.08,0.85,0.07
14424,0.0,0.37,0.63
14425,0.0,0.73,0.27
14426,0.02,0.65,0.33
14427,0.01,0.7766666666666666,0.21333333333333335
14428,0.4,0.6,0.0
14429,0.12,0.74,0.14
14430,0.1,0.89,0.01
14431,0.08,0.78,0.14
14432,0.0,0.6526666666666666,0.34733333333333327
14433,0.0,0.01,0.99
14434,0.405,0.425,0.17
14435,0.0,0.17,0.83
14436,0.0,0.14,0.86
14437,0.02,0.88,0.1
14438,0.23,0.73,0.04
14439,0.0,0.51,0.49
14440,0.09416666666666668,0.8058333333333333,0.1
14441,0.13,0.84,0.03
14442,0.0,0.54,0.46
14443,0.02,0.5128571428571429,0.46714285714285714
14444,0.0,0.28,0.72
14445,0.0,0.94,0.06
14446,0.02,0.72,0.26
14447,0.21,0.7233333333333333,0.06666666666666667
14448,0.03,0.58,0.39
14449,0.99,0.01,0.0
14450,0.018333333333333333,0.8016666666666667,0.18
14451,0.0,0.52,0.48
14452,0.0,0.6832499999999999,0.3167499999999999
14453,0.4657142857142857,0.3992857142857143,0.135
14454,0.06,0.89,0.05
14455,0.18,0.6994999999999999,0.1205
14456,0.0,0.3866666666666667,0.6133333333333334
14457,0.0,0.57,0.43
14458,0.0,0.57,0.43
14459,0.0,0.09,0.91
14460,0.0,0.76,0.24
14461,0.0,0.75,0.25
14462,0.26666666666666666,0.24,0.4933333333333333
14463,0.0,0.6641666666666667,0.33583333333333326
14464,0.05,0.87,0.08
14465,0.09,0.91,0.0
14466,0.79,0.21,0.0
14467,0.0,0.71,0.29
14468,0.01,0.8200000000000002,0.16999999999999996
14469,0.09,0.9,0.01
14470,0.0,0.43,0.57
14471,0.06,0.7,0.24
14472,0.06,0.555,0.385
14473,0.20666666666666664,0.6833333333333332,0.11
14474,0.01,0.61,0.38
14475,0.01,0.8766666666666667,0.11333333333333333
14476,0.0,0.6332142857142857,0.3667857142857143
14477,0.25,0.5966666666666667,0.15333333333333335
14478,0.0,0.0375,0.9625
14479,0.06,0.85,0.09
14480,0.0,0.31283333333333335,0.6871666666666667
14481,0.0,0.8208333333333334,0.17916666666666664
14482,0.0,0.8525,0.1475
14483,0.68,0.23,0.09
14484,0.01,0.91,0.08
14485,0.09,0.65,0.26
14486,0.18,0.5333333333333333,0.2866666666666666
14487,0.0,0.38,0.62
14488,0.02,0.2,0.78
14489,0.0,0.87,0.13
14490,0.14,0.52,0.34
14491,0.89,0.1,0.01
14492,0.0,0.38,0.62
14493,0.0,0.445,0.555
14494,0.01,0.82,0.17
14495,0.03,0.735,0.235
14496,0.27,0.71,0.02
14497,0.0,0.41,0.59
14498,0.07,0.75,0.18
14499,0.0,0.335,0.665
14500,0.24,0.51,0.25
14501,0.06,0.07333333333333333,0.8666666666666666
14502,0.02,0.81,0.17
14503,0.0,0.27,0.73
14504,0.0,0.3716190476190476,0.6283809523809524
14505,0.0,0.04,0.96
14506,0.0,0.9766666666666667,0.023333333333333334
14507,0.01,0.8655555555555554,0.12444444444444443
14508,0.03,0.69,0.28
14509,0.01,0.84,0.15
14510,0.0,0.32,0.68
14511,0.0,0.97,0.03
14512,0.0,0.07,0.93
14513,0.0,0.56,0.44
14514,0.01,0.95,0.04
14515,0.01,0.57,0.42
14516,0.03,0.568,0.402
14517,0.0,0.38,0.62
14518,0.0,0.24,0.76
14519,0.01,0.27,0.72
14520,0.45,0.54,0.01
14521,0.0,0.98,0.02
14522,0.18,0.5665714285714286,0.2534285714285714
14523,0.0,0.44,0.56
14524,0.05,0.94,0.01
14525,0.0,0.63,0.37
14526,0.62,0.38,0.0
14527,0.0,0.08,0.92
14528,0.0,0.5383333333333333,0.46166666666666667
14529,0.07,0.35,0.58
14530,0.0,0.38716666666666666,0.6128333333333333
14531,0.07,0.66,0.27
14532,0.01,0.87,0.12
14533,0.0,0.34,0.66
14534,0.04,0.58,0.38
14535,0.04,0.84,0.12
14536,0.01,0.63,0.36
14537,0.0,0.765,0.235
14538,0.01,0.41,0.58
14539,0.0,0.59,0.41
14540,0.51,0.36,0.13
14541,0.0,0.01,0.99
