damage_grade,Target
2,2.3486793705999682
3,2.440901349157705
3,2.46499503813395
3,2.3481665690687783
2,2.3249774738486133
2,2.3518788526662653
2,2.2621602874113322
3,2.2268066104062836
2,2.3852448863788704
1,1.7545784039897647
3,1.6836365511267566
3,2.388536099413462
3,2.4852942372795974
3,2.4926818027883493
3,2.2941058054732872
2,2.361527986006719
2,2.2210995781295977
3,2.3513314167288355
1,1.7622046106851963
3,2.5251578290089944
2,2.303503115001261
3,1.742713360750003
2,2.338603654355049
3,2.3455673288538077
3,2.540466950614039
2,2.319199459957735
2,2.2744341176941227
3,2.3219704593273955
2,2.3069576039072306
2,2.4479557942918944
3,2.325476890023206
3,2.180508164287755
3,2.299600989847994
2,2.2035257030930104
3,2.417856042586507
2,2.2161672747440653
2,2.216551456632423
3,2.3592707402591135
2,1.7294361831750167
2,2.3870344114843256
2,2.1900585760562303
2,1.9663402593063064
2,2.0184170548971125
3,2.364144164903113
2,2.273857384765603
3,2.167232392165383
1,1.692713312225902
2,1.7005735118730239
3,2.384394822976994
2,2.359689523869604
3,2.3274912340132063
3,2.3206645788432727
2,2.2893472386267337
2,2.4162047777880287
2,2.2529814102826213
3,2.3402454306150733
2,2.2028122450456493
2,2.364144164903113
2,1.7167127598066394
3,2.2841450304299054
2,2.438707013155757
1,1.8842374427548585
2,2.246609026203025
2,2.293466723418643
2,2.379901533625002
2,2.356107750819708
2,2.350510646740893
3,2.3235182116905793
2,2.275710839721635
2,1.5957710894813728
2,2.3413775940206984
2,2.334678915230189
3,2.520212472658624
2,2.381674266888177
3,2.3615929252909242
3,2.3256466366440356
3,2.381863661509442
2,2.3232994411446857
3,2.227283253513054
1,1.7806737404747504
3,2.327821027994997
3,2.18019655167912
2,2.402376468659247
3,2.4926818027883493
3,2.426225630400368
2,2.3252590149864405
2,2.3815416377123673
2,2.3558406834449324
2,2.391771078996574
2,2.334678915230189
2,2.166796097623948
2,2.3803203172354928
1,2.350602174793283
3,2.3561888918835896
3,2.3793106952584098
3,2.34569589407525
1,1.6774115650746508
3,2.381863661509442
3,2.3409956246269057
2,1.938602042661227
2,1.6976067372572892
1,1.598833766774598
2,2.359681398750318
2,2.3680606759825857
3,2.170558589211059
3,2.362247813648991
2,1.6992931484484486
3,2.476896674717353
3,2.4717376340631176
2,2.339234973082418
2,2.2230875466321454
3,2.271056337552819
3,2.3283572180617536
1,2.2171946627751686
2,2.349601517824894
2,2.3525374161199983
2,2.350011336426691
2,2.280865072974397
3,2.413510960869027
2,2.4348916630037
3,2.207567113759342
3,2.37595028463938
3,2.3981991831876437
2,2.2138524034405815
2,2.2851012383491622
2,2.497559527200079
3,2.388536099413462
2,2.4852942372795974
3,2.328667645737961
3,2.3645140394469926
1,2.3463448845009958
2,2.3066294386085264
3,2.334678915230189
3,2.337704129866956
2,2.281198259449037
2,1.809115514216223
2,2.338769899016665
2,2.426743258508934
2,1.7221577441113736
2,2.233163123414866
3,2.384089311761448
3,2.326857408722877
3,2.3232994411446857
3,2.3422538687817593
2,2.375324303561625
2,2.3797294788689007
2,2.3213342758615805
2,2.336256390110606
2,2.357194633097617
2,2.3519561244459672
2,2.3066795308920764
3,2.424248857596226
2,2.3972324235693883
1,1.4278399720214563
2,2.2575354157339875
2,2.3109406332595293
2,2.3054849752250464
2,2.3340758699212754
3,2.4025790571687837
2,2.28433442505117
2,2.4479557942918944
2,2.1611871651328984
2,1.744783057218996
3,2.304412203412281
2,2.3170124407466393
2,2.383389665918228
3,2.355993961230454
3,2.3608920314062374
3,2.34073783699559
1,1.7262272390055546
2,2.383121341741158
1,2.4824749609852397
1,2.199977318358899
3,2.2922953481034742
2,1.8579032531343056
2,2.3279884715646113
2,2.355519194865282
3,2.369252438583334
2,2.3528404352544543
2,2.3621837636575163
1,1.7173003856715972
2,2.2924768846092944
2,2.2298903965840915
2,2.3133037624346855
2,1.9628317608004369
2,1.917462324659028
2,2.1255216875395497
1,1.8412266499370338
2,2.213672256961731
3,2.35136887837998
3,2.3960650005471025
3,2.3145715829272526
3,2.2869568430171183
2,2.293574586778874
1,2.3409956246269057
2,2.4847990306211454
3,2.2551478664334392
2,2.2783709281833056
3,2.308317263062457
2,2.3471108455221965
2,2.4303651860728914
1,1.7953880764204748
3,2.4368554232924624
2,2.2427084102084667
3,2.4063449758624693
2,2.4141723099839885
3,2.271056337552819
3,2.4900728537826358
2,2.1373568981401725
2,2.317355983994339
3,2.3613020460940337
3,2.324885351298919
3,2.3467345825806913
2,2.3422538687817593
2,2.350510646740893
2,2.3601136310084496
2,2.2936665799824807
2,2.3613313001296286
3,2.47291204627151
2,2.5587808147804574
3,2.449319601121552
2,2.384753472747885
3,2.2351744500235236
2,2.2567770538465726
2,2.3001487339526747
3,1.7288913731343487
1,1.820331840636283
3,2.226565708043907
2,2.3376708878078363
3,2.47291204627151
3,2.3463448845009958
3,2.4900728537826358
2,2.159876098035912
1,1.614935726484251
3,2.431934465010432
2,1.4745512210486287
2,2.4424375696897727
2,2.3459261008905052
3,2.3312509666279095
2,2.223411787074661
2,2.342285273984379
2,2.118481488350196
2,1.8243792793579867
2,2.3347805894233646
2,2.382571559374978
2,2.328286068697547
1,2.3359692787787094
3,2.3621837636575163
3,2.4373106666494864
2,2.2461647671167664
2,2.3729257944427142
2,2.2942442837971817
2,1.7462361304662037
3,2.3817813162003167
3,2.3797294788689007
3,2.3125724325655987
2,2.346064885562384
2,2.3601136310084496
2,2.3868603429006465
2,2.2064989807526723
3,2.4056235100849257
3,2.2010017171131375
2,2.368999554871769
2,2.3258504991892455
3,2.345032317990767
2,2.359689523869604
2,2.2955789989232454
3,2.348479067141537
2,2.324199736809408
3,2.3381385967806194
3,2.5156422681797297
2,2.1988172326348963
3,2.4063449758624693
2,2.413057249638869
2,1.597645881328288
2,2.3046788129441333
2,2.3317993198622387
2,2.4305031774610217
2,2.3420122851065694
3,2.4445322148582567
2,2.465245024235722
3,2.360588397373622
3,2.3638552861095015
1,1.7630427801063018
3,2.2500016974435066
1,1.5996215823934277
2,2.2656297331475335
2,2.401260056429087
2,2.3275883972731193
3,2.351301752951318
2,1.6985429544366162
3,2.238854441971264
3,1.8140061228352868
2,2.339534296141124
3,2.4852942372795974
3,2.344226312367554
2,2.1990480224714513
2,2.274613013363505
2,2.2353477482150974
2,2.2878183862892856
2,2.3778950726586565
2,2.3656063331757227
2,2.3235182116905793
3,2.3553097085960775
3,2.417761386735377
3,2.3845640781266204
2,2.216551456632423
2,2.417932982243851
2,1.7968881857002297
3,2.39874085289038
2,2.479334829571134
2,1.9667354286056986
2,2.3957122309752963
2,1.6025665886093297
2,2.1852937333495523
3,2.482177999878972
2,2.445862199539034
2,1.954180274527645
1,2.3041855356983825
2,1.7052220958271698
2,2.3547188702294855
1,2.352752698398696
2,2.3415529702916276
3,2.2853195710613283
3,2.3077783980555986
3,2.3125694229124614
3,2.3858400291280746
3,2.2822002424106285
2,2.334009218211881
3,2.381863661509442
2,1.748473909657126
2,2.180314849106714
3,2.461845517882937
1,1.6238100718086126
2,1.8167919812132738
3,2.3615929252909242
1,2.37720453243504
1,1.795468581482678
2,2.3402331306372184
2,2.2822002424106285
3,2.381674266888177
2,2.2373580771582584
3,2.276747196004046
2,1.6597926535148697
2,2.1559944938381452
2,1.922937327443767
3,2.302728822613968
2,2.2626107969934277
3,2.3477015114943494
1,1.6034992329631277
3,2.355993961230454
2,2.3256394615794114
1,1.6480953085844707
2,2.2806238077465846
3,2.3374132506700653
2,2.322716335714153
2,1.829042968129457
2,2.382454499876034
1,1.9974716127167005
2,1.698978050580004
2,1.9116480192833207
2,2.202399320520989
3,2.304278151880291
2,2.489193670495123
2,2.3380454663452883
2,2.241855214290092
2,2.255684063117433
3,2.340902827655526
2,2.2717232021250617
2,2.5313600034007044
1,1.6183571869230151
3,2.298313937271226
2,2.223415318154311
2,1.6842195547119425
2,2.334678915230189
3,2.346064885562384
3,2.2819865338428715
2,2.268216015561275
3,2.4400666656907624
2,2.0534065640796544
3,2.461381975490728
2,2.3473254209472834
2,2.3608920314062374
3,2.3561888918835896
2,2.3021244515953403
3,2.2280977002047986
1,2.194638802016578
2,2.3046524737551057
2,2.316626742058786
2,2.3822285263140244
2,2.3482139425186594
2,2.2441531164236306
2,2.1278197607245852
2,2.3153734589036787
2,1.8735950473782517
3,2.350510646740893
2,2.362247813648991
2,2.2155684156193733
2,2.3205485545534197
2,2.3213342758615805
2,2.282791080777221
3,2.38448607947539
2,1.7746071473610523
3,2.2502274964539595
1,1.711888273138902
2,2.3515751998202994
1,2.241757032792837
2,2.487239025298874
2,2.2213345158324267
3,2.362293823781056
1,2.2180376346640958
2,2.2643858802321093
2,2.240474413487169
2,1.697619986733332
2,2.350510646740893
2,2.382454499876034
3,2.3547188702294855
2,2.214522100458889
2,2.391072506620296
3,2.3466795092170707
2,2.329617753446653
2,2.3089869600807646
2,2.3829148995530556
2,2.3709678376133843
2,2.3742764324623185
3,2.2562170382221947
2,2.3845640781266204
2,2.355519194865282
2,2.326694627581395
3,2.392198907033898
2,1.7488301041155432
2,2.2519762854470886
2,2.3492531113112944
3,2.3797294788689007
1,1.791893480965274
2,2.3442418299439183
3,2.4846091436257813
2,1.6689709656121792
2,1.7419631667381705
2,2.3501804261650574
3,2.397822830234311
2,2.2651054790483864
2,2.2875605964553416
1,2.3399649448555935
2,2.352358346917458
3,2.407521479003527
2,2.2789339039439294
2,2.2262967898580954
3,2.3547188702294855
3,2.42556342511718
2,2.3235182116905793
2,2.362247813648991
2,2.250949830683265
2,2.2564211966680827
3,2.3866239034486063
2,2.23968306764864
2,2.1214993598465717
2,2.324527942866832
2,2.465571028815132
2,2.2392406503942075
3,2.3590586976771606
2,2.3630298553794535
3,2.3838084495287184
2,2.3391502999582507
3,2.2399103474125153
2,2.371507993115751
2,2.1260793502139963
2,2.3791162412495823
3,2.420533791517555
2,2.333081126404309
2,2.0943107573820665
2,1.8215061877197756
2,2.327821027994997
2,2.3486793705999682
3,2.269694285095652
1,1.613164184279604
2,2.3797294788689007
3,2.412421046355629
2,2.278031121924726
1,1.7206084243785067
2,2.2187073316824035
1,2.226356960008099
3,2.3184976801889743
2,1.7105942299490189
2,2.1722555797050154
3,2.375526171061701
3,2.3636348561594804
3,2.3858400291280746
2,2.4067616474418947
2,2.251966014763018
2,1.742713360750003
3,2.3994760161787165
3,2.4227788420431
3,2.3459941946539513
2,2.25382096010178
3,2.384753472747885
2,2.32560177037318
2,2.2150183949606146
3,2.3625793351080473
2,1.695200520116138
2,2.2078338663115287
2,2.2534684589976384
2,2.406306837069858
1,2.381674266888177
3,2.4335836893085396
3,2.6570274368504303
2,2.3314681224373954
3,2.4848702098580913
3,2.3041855356983825
2,2.382035716265543
3,2.3503007517093195
2,1.5190767508984373
2,2.4810724200508885
2,2.196138182498429
3,2.2638020636713563
2,2.3254539644353693
1,1.426633591895913
1,1.3584012269780041
3,2.4121977133009915
1,1.841279440923431
2,2.2512963177447105
1,2.3003328896944786
3,2.413293823110452
2,2.3493317463735615
3,2.4905321425226727
3,2.4364176112661386
2,2.3953847472785412
3,2.316626742058786
2,2.3508250058084665
3,2.213293246065061
3,2.3190328753425007
2,2.2396146596948805
2,2.3393539473497063
2,2.4214649101474226
2,2.170407582035516
1,1.827870354103021
2,2.3767032456918473
2,2.3030296381323727
3,2.3734182008232314
3,2.309624709742023
2,2.368501571476523
2,2.3614049228996548
2,2.151111611259903
2,2.4057626732816897
2,2.3274648335365797
2,1.8298858332511667
3,2.244095070647773
3,2.5445521807124276
2,2.34073783699559
3,2.385646288175019
1,2.1000536370264755
2,2.3633628797289847
2,2.360141837394405
3,2.190618441982888
2,2.281068086584471
3,2.2249111417989917
3,2.1478207363914827
3,2.4366641958335213
2,2.400607741686521
2,2.289601144522025
1,2.2206315653800126
3,2.511858906965623
2,2.325791671821463
2,1.6757047171175934
2,2.1561533322516704
2,2.45721621325083
3,2.555001103612746
1,1.3694653081756787
2,2.2119601076847544
2,2.3787029442793
2,2.38448607947539
2,2.206713929727051
2,2.3060098338737687
3,2.441789189043909
2,2.38408921906915
3,2.3089869600807646
3,2.3273931976269817
2,2.3553097085960775
3,2.444522265425129
2,2.4778488468071798
2,2.4874284199201386
2,2.369252438583334
2,2.3415529702916276
2,2.2722215733798286
2,2.3306548564787586
1,2.306287906888923
2,2.2501469448700324
2,2.336256390110606
2,2.3146036014604
3,2.3317993198622387
3,1.9651274478340541
2,2.1447747071968033
3,2.3526229023321483
3,2.3467345825806913
2,2.381863661509442
2,2.356663658248762
3,2.457182973381318
3,2.352024772360542
2,2.2119622352347186
3,2.2701906476952476
2,2.2081689570126106
3,2.540853662029674
3,2.3838084495287184
2,2.351481358080795
3,2.0184036898610254
3,2.3172355691898945
2,2.1510714271651343
2,2.2319260597637216
3,2.2680642999448777
1,1.456400543442862
2,2.1746836060554533
2,2.350011336426691
1,1.5950415655063388
2,2.1052056414176494
2,2.3273931976269817
3,2.416088897544277
3,2.3586436093543455
2,2.2313781740045253
2,2.2429838257599113
1,2.184086497282829
2,2.354064745905027
2,2.158999803106448
2,2.356825589506352
2,2.3362575422951246
3,2.3630440177928884
3,2.2941908340816277
1,2.1427260668381485
3,2.338603654355049
1,2.3296594234249834
2,2.337900569476426
2,2.3588124134654893
2,2.3607777919948867
2,2.3313245534970664
2,2.362323120506909
2,2.39807382043916
3,2.3586436093543455
3,2.3281752393574444
2,2.563411362297176
2,2.2846116028880865
2,1.307703122013662
2,2.44125808646168
2,2.1838927497720277
3,2.316626742058786
1,1.9596238916753204
2,2.413889969044665
2,1.9795284013293193
3,2.331033760499959
2,2.075960862277413
3,2.317783718564711
3,2.3387631089831142
2,2.3998323931730807
3,2.4209402627472922
2,2.369252438583334
3,2.334678915230189
3,2.364352751249486
2,2.018633201899354
3,2.4141759676855994
2,2.279227671046576
3,2.316626742058786
2,2.4213213222810976
2,2.315031697456269
3,2.3618237065101457
2,2.4207388504670364
3,2.230559313338464
2,2.2990475503351333
3,1.932653029218635
2,2.447685109598074
2,2.2174163377394245
2,2.329261558988236
2,2.3217551611862044
2,2.2134946263720026
3,1.508796549404766
2,2.2898466542555616
2,2.3553097085960775
2,2.338603654355049
2,2.414003016483931
2,2.295603942952408
2,2.3276509852582974
2,2.3247266960113735
1,2.2743330913988187
3,2.3513523688051152
2,2.243800002309369
2,2.2790406252016133
3,2.4847634159256136
2,2.204221108152889
2,2.3645140394469926
2,1.6566123447383936
3,2.409114309555822
3,2.469603451422576
2,2.3062862716978683
2,2.32291549501969
2,2.423927991983363
3,2.329971381427394
2,2.248815648042724
2,2.5136473748614847
3,2.359689523869604
3,2.3618237065101457
2,2.349073958742246
1,1.5826222310154436
2,2.2643858802321093
3,2.3797294788689007
2,2.1974959658369277
2,2.306021469255417
2,1.8134216627729802
3,2.384394822976994
2,2.3252590149864405
3,2.311754654534572
2,2.3570260525939517
2,2.38448607947539
2,1.5380090124598054
2,2.3362263862633315
2,2.4304644433563274
3,2.3473254209472834
3,2.3809495406825754
2,2.350510646740893
2,2.184086497282829
2,1.7192144692559357
2,2.2671842812903167
3,2.3803203172354928
2,2.127124916962086
2,2.2520560023514022
3,2.3638552861095015
2,2.324531602304725
2,2.1734331595347727
2,2.316626742058786
2,1.8286543783943556
2,2.3281752393574444
2,2.2846116028880865
2,2.3473254209472834
2,1.7752061232985437
1,1.614558139402175
3,2.3618237065101457
2,2.488602832128531
2,2.216551456632423
2,2.488602832128531
2,2.3334721344290945
2,2.203824118488608
2,2.340902827655526
3,2.315063249383506
1,1.9997920529901305
2,2.348204604234796
2,2.4846091436257813
2,2.400607741686521
3,2.5238695897864534
3,2.4672360106808
3,2.379043291505259
2,2.329026915080061
2,2.14910715601229
1,2.208328312657851
3,2.3892181420305554
3,2.381444877898951
1,1.7460368192843303
3,2.408626364074407
2,2.3540491732111777
2,2.2104912651954822
2,2.3413775940206984
3,2.339768831659832
2,1.697619986733332
3,2.3610355796262024
2,2.456592135014726
2,2.120370518519717
2,2.349599999242315
3,2.3845640781266204
3,2.4874284199201386
2,1.9138714462479995
2,2.393404794118962
1,2.1608801777653963
3,2.4267334904030715
3,2.1298692236467875
2,2.3314681224373954
2,2.386224115217834
3,2.3881490153698484
2,2.239897550639942
2,1.935878998995561
3,2.407093991992652
3,2.3553766615934384
2,2.298992920343204
2,2.4105886716720333
2,2.356140973583035
3,2.350162480512417
3,2.313349988212787
3,2.4077316094410746
3,2.382927753833395
3,2.1101522149338696
2,1.8339743028390267
3,2.32258089337319
2,2.329971381427394
2,2.328670720621644
2,2.3029095846969283
2,2.221815259290796
2,2.3236912540953725
2,2.209076346686078
1,1.6516195995653562
2,2.3348033800444004
2,1.7715563691488891
3,2.3187299440173685
2,2.2360054108471132
2,2.4281836196573057
2,2.375394349430366
2,2.1854163390842065
1,1.8735950473782517
3,2.3165473146559314
2,2.2612253934127806
3,2.4442099440066394
3,2.2883107926698028
2,2.365214620832092
3,2.2074523035049824
3,2.5172342188339663
3,2.3344656178927274
2,2.2981996022349986
2,2.2427084102084667
3,2.318193680336077
3,2.3265824953905434
3,2.3618237065101457
2,2.32335986993304
1,1.5569082965337153
3,2.3318687954809025
1,2.300019773458485
2,1.8362242191179337
2,2.3442480122748206
2,1.5645915349564894
3,2.4442099440066394
2,2.3252590149864405
2,2.404479514806816
1,1.600745322378754
2,2.339534296141124
2,2.28433442505117
3,2.427682314329475
2,2.2642944700518735
2,2.218061930017326
2,2.383895241108798
2,2.417932982243851
2,2.350558539340635
2,2.3519561244459672
3,2.3528404352544543
3,2.2330439779086357
3,2.4121977133009915
3,2.350602174793283
2,2.2530136837928976
3,2.2972908697468633
3,2.318549874794494
3,2.4732937500079224
3,2.2856808920156637
2,2.224479152018996
2,2.175100913951581
1,2.226933640479913
2,2.3359532299510777
2,2.1590292884189655
2,1.5500640363391986
3,2.3881494363776157
3,2.4318052132495196
3,2.3852275045645284
3,2.40261876386594
1,2.316626742058786
2,2.3236408083244147
1,2.284027622699437
3,2.3607777919948867
2,2.4322533012997947
2,2.1794671654541555
3,2.2907851814423275
2,2.405175088583705
2,2.258649501282616
2,2.4307467036602493
2,2.3224615457038875
2,2.2848878155681582
2,2.344149005056468
2,2.1942522436867336
3,2.433624984583834
3,2.479166366136306
2,2.3039147021400757
3,2.2885877670709402
2,2.2154162499293197
1,2.3630440177928884
2,2.086606690462631
2,2.4133152060784377
2,2.4432874426352136
3,2.311972087255245
2,1.7161850668471366
2,1.9832904663163726
2,2.3415529702916276
2,2.3528404352544543
2,1.7187764500395715
3,2.3797294788689007
3,2.355993961230454
3,2.055879318549683
3,2.541654130395531
2,2.3849464791524118
3,2.2566851098168357
2,2.4668531859134633
1,2.3313245534970664
2,2.422254830268246
2,2.3504380608134663
2,2.4351591928366894
1,1.796032033755227
2,2.2869568430171183
1,2.315618953922542
2,2.32655320750243
2,2.3205567202143924
3,2.4424375696897727
2,2.2541088754162044
1,1.613435163137414
2,2.290446038907946
3,2.35561908246919
2,2.0837967671694244
3,2.3282928563327956
3,2.4445666813106137
3,2.3630440177928884
2,2.336766578620534
2,2.3811383158782573
2,2.30917573537086
2,2.3373609386892724
2,2.383210128473936
3,2.481300548776847
3,2.3413775940206984
2,1.6242081705866187
2,2.4092308399702627
3,2.344149005056468
2,2.248815648042724
3,2.371057409930977
2,2.3481665690687783
2,2.2171773754397264
3,2.304282278190257
2,2.2494732621262448
3,2.3951264961144876
3,2.543086579247791
3,2.4846091436257813
1,2.276080745518033
3,2.3413775940206984
2,2.4358481945705885
1,1.6741209012400378
3,2.2559391720184787
2,2.343572132925611
3,2.248693978310599
2,2.2519506331372146
3,2.3838084495287184
2,2.479166366136306
3,2.3069576039072306
3,2.5621378443460783
3,2.4551879299084733
2,2.3279174517261287
2,1.8450133731029983
3,2.3260448028019614
2,2.327798023975543
2,2.2800959695699796
2,2.3657755651226915
2,2.4447289949285755
3,2.316626742058786
1,1.8822350189298818
2,2.3320589608039874
2,1.8695452977114089
2,2.3402454306150733
2,2.3361087635830615
2,2.293297524563235
2,2.340955827255765
2,2.436685392657148
3,2.3513879952941106
3,2.397204460162232
2,2.3534004579793364
3,2.461845517882937
1,1.8424185396899453
2,2.3252590149864405
3,2.3089869600807646
2,2.334678915230189
2,1.827870354103021
2,2.3410501162955053
3,2.118127984803125
3,2.330224245854526
3,2.318549874794494
2,2.4267634827180506
1,2.2198184840462574
2,2.2438867938894482
2,2.270009585000965
3,2.2858044467052743
2,2.1717003928577694
3,2.233194971133496
3,2.485635279704322
2,2.385646288175019
2,2.363504621744626
2,2.3244814593392524
2,2.3503007517093195
2,2.2494732621262448
3,2.360765053910867
2,2.241971550008045
1,1.792401903889473
2,2.210800737750536
3,2.261209464341294
2,1.8641894652153361
2,2.3442418299439183
3,2.386237126541611
3,2.4599007298636604
2,2.120370518519717
3,2.188378455484136
2,1.809115514216223
2,2.412064851897212
2,2.3441090575871026
2,2.357748892523464
3,2.3169491176148505
2,2.362722580014163
2,2.4082372061263415
2,2.298522524489068
2,1.8271236808013551
1,1.4235076460440181
1,1.6382608527508196
3,2.4351660802148456
2,2.333081126404309
2,2.489373207939415
2,1.7452041056599499
2,2.3648642877245525
2,2.338603654355049
3,2.210283737907043
2,2.3283572180617536
2,2.329971381427394
3,2.381076009351057
2,2.4101736547452455
2,1.7668994928054809
2,2.412472847005761
3,2.3839705316622033
2,1.9106245089588072
3,2.4052354715737185
2,2.1931479417640087
2,2.352942693764666
2,2.239721031649551
2,2.32258089337319
3,2.3803203172354928
2,2.41776355756359
1,1.718026256027739
3,2.3645140394469926
1,1.5992303015284743
2,1.8058633218398785
3,2.2271573446169928
2,2.369252438583334
2,2.3638552861095015
1,1.5415703525617084
2,2.349073958742246
2,2.4926818027883493
3,2.385646288175019
2,2.2477581137189895
2,1.7914427172024692
1,1.552867705695801
3,2.2198308233487074
2,2.4304644433563274
2,2.34073783699559
1,2.254732457348842
2,2.3625793351080473
3,2.253623794852331
2,2.410755079172206
1,2.35615470931399
2,2.1643229885104964
3,2.446011006272618
1,2.359689523869604
1,1.6849584522570336
3,2.3618237065101457
2,2.3309877195081135
2,1.9153503043504005
2,2.489167303598241
2,2.1990545660960357
2,2.418120477143633
2,2.1840228214798736
3,2.286238616741716
3,2.220076271677573
3,2.5064370115440657
3,2.355519194865282
3,2.473769213662474
3,2.271056337552819
2,2.3213342758615805
2,1.5476675872703183
2,2.2907851814423275
2,1.744783057218996
3,2.381199500523005
3,2.3956559133815665
2,2.289607823868572
2,2.3931699605307917
3,2.326424192291223
2,2.218581420395113
2,2.3415198787260527
1,1.8625716159075025
2,2.242637068636841
3,2.5036530883943864
3,2.4605793620127017
3,2.3554488649666196
2,2.3481665690687783
1,1.9673886753832788
2,2.300019773458485
2,2.3240757765180353
3,2.482359250783201
2,2.2024436780640273
3,2.356765174379314
2,2.300433911545039
2,2.323757690675615
3,2.3409956246269057
3,2.4325800669324296
2,2.420889985975972
3,2.326694627581395
2,2.41656292936092
2,1.8973856140762893
2,2.3447010787327263
2,2.272890722650682
3,2.418117581193794
1,1.818178746983294
2,2.2750623333343714
3,2.449910439488144
2,2.3307006233629473
1,1.6851813293467934
2,2.3399536299773347
2,2.3089869600807646
3,2.382258056815087
2,2.202028694771077
1,1.6183170683657209
3,2.3635377133102007
2,2.5046536163686595
2,2.381199500523005
3,2.282791080777221
2,2.2920334305397767
2,2.2875947112744517
3,2.3270478299637105
2,2.1630324610327736
3,2.4032841013360655
2,2.477200646930593
3,1.8177661149109383
2,2.2983061074067277
2,2.187741895447218
2,2.199696458159968
2,2.350602174793283
3,2.423757085977932
3,2.3812554832776867
2,2.1994930486323088
3,2.381863661509442
3,2.3633397382963146
3,2.3145715829272526
3,2.5802159300219016
3,2.3293730979832556
3,2.34073783699559
1,2.2527663393988147
1,1.4572038974776809
3,2.3660889529223894
3,2.382454499876034
2,2.328955765715855
2,2.2743330913988187
1,2.0218390328875495
2,2.488602832128531
2,1.6637484571127117
2,2.381199500523005
2,2.315618953922542
2,1.6716399544417126
3,2.3398058036847513
1,1.7922645136690323
2,2.3800943436734827
3,2.587246713147701
2,2.239883575120577
3,2.3993574442719616
2,2.3615929252909242
1,1.9045091654139614
3,2.426581824858785
3,2.4245524686852513
2,2.325940799314721
2,2.351971449969626
2,2.359689523869604
2,2.3415198787260527
2,2.358304521978473
3,2.2485569605233287
2,2.271056337552819
1,2.215192285197124
1,1.597839674763511
1,1.6183170683657209
3,2.4227788420431
3,2.458524387703239
3,2.381674266888177
3,2.4200362569255316
3,2.333081126404309
2,2.2813168368245638
1,1.41356612633798
1,1.598833766774598
2,2.322845970064891
1,2.3235182116905793
2,2.376982058609041
3,2.351509829234692
2,2.290822145150312
2,2.253310292292441
2,2.369252438583334
1,2.0596486972406454
3,2.4438173627431103
2,2.3289480564283456
2,2.381863661509442
2,2.3374657823168645
3,2.498006694303432
2,2.4366310486043132
2,2.3086307656223473
2,2.3206045145010608
2,2.307091448167206
2,2.457375783429799
3,2.26729470641196
2,2.182776716117038
2,2.204469016989982
1,1.7863925500163882
2,2.000454589065946
2,2.1116435693940327
2,2.034054697697934
2,2.4574135940379156
3,2.3409956246269057
3,2.2920334305397767
2,2.3166081460049015
2,2.0524045079894915
2,2.362980367645479
2,2.2755007358048442
2,2.453772858720369
2,2.350643937693809
2,2.2537039158723617
3,2.233766136204833
2,1.7888501161934758
2,2.4305031774610217
2,2.3217551611862044
2,2.4211266190558653
2,2.4179780716899044
2,2.351481358080795
2,2.293280816805761
2,2.1953682095924534
2,2.3211555033347557
2,2.3062862716978683
2,2.37720453243504
3,2.350558539340635
3,2.3638552861095015
1,1.4814042181481883
2,2.3359942981981043
3,2.366570326971075
2,2.4152048181750354
1,2.341631741257363
2,2.382454499876034
2,2.219681076650254
3,2.2401413191986865
3,2.3193928510021253
3,2.1696192969740458
2,2.31731051489738
3,2.306287906888923
2,2.4914047875387713
2,2.3597144903158926
2,2.332279250427883
2,2.2399103474125153
2,2.349234695739439
2,2.0002010536274537
2,2.2387022647025727
2,2.4569145722975643
1,1.6315272531502951
2,2.2711636064973773
2,2.6677616169362173
3,2.4717376340631176
1,1.7262064457766317
1,1.398366448920654
2,2.3336174372576175
2,2.457182973381318
3,2.2621602874113322
2,2.4575792367414326
2,2.339534296141124
2,2.273139568127325
1,2.1078507260001342
1,1.7401049854331876
3,2.4868873428094704
1,2.130845684998986
2,2.425284774659696
2,1.8196456032529744
3,2.4788288555776283
3,2.3829148995530556
2,1.9890325176814232
2,2.372142249821777
2,2.3508250058084665
2,2.310173572321971
2,2.222660921553546
1,1.7245342952648564
1,2.350558539340635
3,1.8060380701039223
3,2.4376733978956473
3,2.300019773458485
3,2.344226312367554
2,2.350602174793283
2,2.251966014763018
2,2.5150459507554874
3,2.3525669775073217
2,2.4103337767317594
2,1.991837217901017
2,2.2471972996162894
2,2.4638910745830374
3,1.8982127624945553
2,2.2230875466321454
2,2.3563170326839575
2,2.126805892476063
3,2.287780874169304
2,2.3213342758615805
3,2.4750462289120514
3,2.3409956246269057
2,2.2155545521725317
2,2.383389665918228
2,2.212751510665652
2,2.4580621566688308
2,2.3845640781266204
2,2.398693342127475
3,2.3481665690687783
3,2.4626589907403056
2,1.861299653976893
2,2.326424192291223
3,2.427718226714429
3,2.3508250058084665
2,2.369252438583334
2,2.1648389732232602
3,2.457375783429799
2,2.329026915080061
3,2.4852942372795974
3,2.398760822536058
3,2.372142249821777
3,2.273857384765603
2,2.4205263033471076
3,2.2539799893107486
3,2.316626742058786
2,2.4798115933181943
2,2.399452964526558
3,2.3883879039691944
2,2.393253689463536
2,2.3217551611862044
3,2.2668716682307
2,2.360141837394405
1,1.6976810354085101
3,2.19516948948544
2,2.0353149840669738
1,1.7263699578980667
3,2.387591076194296
